loanId|loanAmount|balance|createTime
181551359978373311|60694792.006585054|60694792.006585054|2021-10-08 02:54:26.41
4793237378405763650|39869673.142078936|39869673.142078936|2021-10-08 03:09:10.022
4793237378405761847|43161946.72630124|43161946.72630124|2021-10-08 12:23:44.65
4793518853382472829|9866293.70209058|9866293.70209058|2021-10-08 22:17:28.558
4793518853382472640|28132596.180413354|28132596.180413354|2021-10-09 00:28:03.351
4793518853382473139|9345777.9558309|9345777.9558309|2021-10-09 00:29:15.128
4793518853382472398|15270500.209970267|15270500.209970267|2021-10-09 02:23:50.037
181832834955084176|96779485.70961638|96779485.70961638|2021-10-09 10:25:29.283
182114309931794935|6199158.025015174|6199158.025015174|2021-10-09 15:54:27.646
4793800328359184898|47889809.5581976|47889809.5581976|2021-10-09 22:09:54.112
4793800328359184667|74263477.76769388|74263477.76769388|2021-10-10 00:27:16.393
4793800328359184000|2197185.2164992727|2197185.2164992727|2021-10-10 00:43:07.484
4794081803335893814|3865548.0825388515|3865548.0825388515|2021-10-11 07:13:40.767
4794081803335893401|78879980.79133137|78879980.79133137|2021-10-11 07:42:58.986
182677259885216315|98732723.81477751|98732723.81477751|2021-10-12 04:23:06.83
4794363278312606084|33862529.82771997|33862529.82771997|2021-10-12 13:33:55.652
182958734861926540|44041421.253593266|44041421.253593266|2021-10-12 15:54:18.091
4794644753289315457|7568321.696148712|7568321.696148712|2021-10-12 16:03:23.404
182958734861927146|29252633.77835113|29252633.77835113|2021-10-12 17:51:56.074
4794644753289316693|94586291.57867582|94586291.57867582|2021-10-13 05:13:17.621
4794644753289314726|60658748.80381322|60658748.80381322|2021-10-13 13:53:30.88
4794926228266025949|9831437.773792297|9831437.773792297|2021-10-13 18:17:06.251
183240209838637864|79623714.89998294|79623714.89998294|2021-10-13 21:10:00.228
4794926228266027109|5198888.958046312|5198888.958046312|2021-10-13 22:33:55.737
4794926228266025503|82548003.68120196|82548003.68120196|2021-10-13 22:41:59.467
4795207703242736313|4912832.510337687|4912832.510337687|2021-10-14 22:57:02.923
4795207703242735909|88615119.32131165|88615119.32131165|2021-10-15 02:06:56.963
4795489178219447971|47916515.60511736|47916515.60511736|2021-10-16 03:20:16.096
4795770653196158051|60235805.10434772|60235805.10434772|2021-10-17 09:01:02.679
4795770653196157236|9955803.12446169|9955803.12446169|2021-10-17 12:31:52.432
184366109745480050|28969167.75491989|28969167.75491989|2021-10-18 06:03:51.559
4796333603149578441|78226077.52956013|78226077.52956013|2021-10-19 05:11:19.97
4796333603149578510|67063106.48856261|67063106.48856261|2021-10-19 05:38:21.456
4796896553103001468|19563261.99266658|19563261.99266658|2021-10-20 21:44:37.972
4796896553103001143|84687462.76309532|84687462.76309532|2021-10-21 04:04:40.192
185492009652323108|82012186.62659928|82012186.62659928|2021-10-21 17:44:52.957
4797178028079710761|18348700.09224063|18348700.09224063|2021-10-22 09:38:20.413
4797178028079712144|87434551.6324324|87434551.6324324|2021-10-22 13:21:30.886
185773484629033755|76224769.37258017|76224769.37258017|2021-10-22 15:15:57.595
4797459503056422635|3756552.653719409|3756552.653719409|2021-10-23 01:45:49.972
4797459503056420985|23319924.37872522|23319924.37872522|2021-10-23 07:32:56.287
185773484629033431|15710361.847557647|15710361.847557647|2021-10-23 14:14:26.403
4797740978033132627|55929120.36467692|55929120.36467692|2021-10-24 02:54:40.062
186054959605744382|12006099.217764175|12006099.217764175|2021-10-24 04:27:23.651
4797740978033131974|54550599.966238454|54550599.966238454|2021-10-24 11:02:35.69
4798022453009843180|86970464.26162389|86970464.26162389|2021-10-24 16:25:17.901
4798022453009842922|29252633.77835113|29252633.77835113|2021-10-25 02:03:06.72
186336434582454432|49869358.43281537|49869358.43281537|2021-10-25 08:43:55.973
4798303927986554179|67649488.45434642|67649488.45434642|2021-10-26 10:50:29.966
4798303927986552875|2699566.39729742|2699566.39729742|2021-10-26 11:03:57.048
186899384535876331|15111461.52037622|15111461.52037622|2021-10-26 15:39:48.536
4798585402963266088|8424985.889801588|8424985.889801588|2021-10-26 21:09:05.752
186899384535876116|12667371.464279756|12667371.464279756|2021-10-27 07:21:59.373
4798866877939974207|51881808.333650395|51881808.333650395|2021-10-27 20:59:24.763
4798866877939975199|81954879.5336427|81954879.5336427|2021-10-27 21:00:12.112
4798866877939974707|30956339.808261298|30956339.808261298|2021-10-28 05:20:55.741
4798866877939974551|12205514.066262549|12205514.066262549|2021-10-28 11:23:51.949
187180859512586975|57292113.24555351|57292113.24555351|2021-10-28 13:11:16.332
187180859512587107|63207777.99652629|63207777.99652629|2021-10-28 14:15:10.485
4799148352916686575|76491073.31689101|76491073.31689101|2021-10-28 19:10:35.179
187462334489297315|50087691.351072006|50087691.351072006|2021-10-29 08:08:44.403
4799148352916686395|40204841.8434475|40204841.8434475|2021-10-29 10:34:00.18
4799148352916686152|71124955.61534272|71124955.61534272|2021-10-29 11:30:03.616
187743809466008418|34046657.50178531|34046657.50178531|2021-10-30 01:38:16.056
4799429827893396166|50134085.29727753|50134085.29727753|2021-10-30 09:39:33.101
4799429827893397336|64120311.66368291|64120311.66368291|2021-10-30 09:49:48.585
4799711302870107982|63210512.235069364|63210512.235069364|2021-10-30 21:52:58.62
188025284442718891|28507922.601630222|28507922.601630222|2021-10-31 02:05:26.223
4799711302870107801|29381399.74796728|29381399.74796728|2021-10-31 12:37:34.312
4799992777846817247|46043769.38284029|46043769.38284029|2021-11-01 02:18:23.903
4799992777846817481|36321607.291536495|36321607.291536495|2021-11-01 05:46:38.419
4799992777846818576|75651866.88367538|75651866.88367538|2021-11-01 08:50:37.357
4800274252823527923|80688810.42413817|80688810.42413817|2021-11-01 19:31:04.978
4800274252823530060|41400240.7877533|41400240.7877533|2021-11-02 02:25:26.924
188869709372851432|63205651.61008605|63205651.61008605|2021-11-03 02:09:41.237
188869709372850261|78013173.51474053|78013173.51474053|2021-11-03 09:44:34.576
4800837202776950024|37018284.72020895|37018284.72020895|2021-11-03 15:37:07.07
4800837202776949516|68716863.30344258|68716863.30344258|2021-11-03 20:43:28.906
189151184349560898|48635361.809900835|48635361.809900835|2021-11-04 05:53:16.816
4800837202776949841|10063211.08897455|10063211.08897455|2021-11-04 13:13:41.04
4801118677753661985|55212023.390472874|55212023.390472874|2021-11-04 17:37:26.423
4801118677753661520|28346240.44046526|28346240.44046526|2021-11-04 18:46:09.987
189432659326272463|12259089.783141691|12259089.783141691|2021-11-04 22:50:57.263
4801118677753661603|28879727.99192757|28879727.99192757|2021-11-05 01:27:09.861
4801400152730371060|85909176.10167623|85909176.10167623|2021-11-05 22:19:19.258
4801400152730372418|95670297.39668977|95670297.39668977|2021-11-06 05:59:29.671
4801400152730370460|61394173.464406684|61394173.464406684|2021-11-06 09:48:55.636
4801681627707083328|42147599.38966686|42147599.38966686|2021-11-06 22:20:32.679
4801681627707081907|20717887.4833661|20717887.4833661|2021-11-07 00:32:45.171
4801681627707082465|23182088.124763314|23182088.124763314|2021-11-07 01:40:04.036
189995609279693839|65713020.12866325|65713020.12866325|2021-11-07 05:11:27.419
4801963102683791724|15629887.321096387|15629887.321096387|2021-11-07 17:10:09.653
190277084256403809|42970433.12186936|42970433.12186936|2021-11-08 00:16:07.589
4801963102683792921|63561506.6163342|63561506.6163342|2021-11-08 12:25:48.71
190558559233114274|16040140.141863627|16040140.141863627|2021-11-09 07:23:58.836
4802526052637213059|71383908.09596096|71383908.09596096|2021-11-09 16:43:01.366
4802526052637213849|79994943.72106169|79994943.72106169|2021-11-10 05:28:53.594
4802807527613924388|18038250.32379277|18038250.32379277|2021-11-11 00:53:46.896
191121509186535425|35389205.155171044|35389205.155171044|2021-11-11 01:58:49.894
4802807527613924490|17093928.00734888|17093928.00734888|2021-11-11 03:34:17.583
191121509186536293|4938155.990314471|4938155.990314471|2021-11-11 06:18:01.199
4802807527613925599|37693629.402098626|37693629.402098626|2021-11-11 10:04:37.55
4802807527613923521|53557419.1829212|53557419.1829212|2021-11-11 10:21:54.189
4803089002590634215|13651396.18953608|13651396.18953608|2021-11-11 16:59:22.226
4803089002590635051|19648685.77638023|19648685.77638023|2021-11-11 20:53:50.408
4803089002590635214|32675491.011271358|32675491.011271358|2021-11-12 01:03:57.154
191402984163246409|53000005.523133226|53000005.523133226|2021-11-12 04:34:05.329
191402984163246110|74282992.45419608|74282992.45419608|2021-11-12 04:42:14.481
191402984163246212|30774238.73000991|30774238.73000991|2021-11-12 12:34:13.538
191684459139957195|90791070.30348818|90791070.30348818|2021-11-13 12:16:38.611
4803651952544056407|61679625.879974164|61679625.879974164|2021-11-13 22:46:02.904
191965934116667553|68683887.6915831|68683887.6915831|2021-11-14 00:18:25.038
191965934116667542|89122448.0583832|89122448.0583832|2021-11-14 04:54:34.944
191965934116668424|72838424.65256207|72838424.65256207|2021-11-14 07:56:57.778
4803651952544057614|64214807.660054944|64214807.660054944|2021-11-14 11:37:20.064
4803933427520767535|6887188.676147784|6887188.676147784|2021-11-14 22:53:28.974
192247409093378683|71098389.26049288|71098389.26049288|2021-11-14 23:55:50.121
192528884070089983|94887046.59890081|94887046.59890081|2021-11-15 15:29:02.146
4804214902497479286|37463122.8565048|37463122.8565048|2021-11-16 12:31:03.073
4804496377474187552|30552007.478498906|30552007.478498906|2021-11-16 17:40:03.677
4804496377474188871|91914502.98008865|91914502.98008865|2021-11-17 11:34:31.537
192810359046800554|42347281.90870011|42347281.90870011|2021-11-17 12:15:57.742
4804496377474189250|8943280.739404868|8943280.739404868|2021-11-17 14:45:37.634
193091834023510322|48717144.830906354|48717144.830906354|2021-11-17 17:37:47.787
193091834023510631|26878098.20281953|26878098.20281953|2021-11-18 09:43:59.599
4804777852450899271|80837030.35758416|80837030.35758416|2021-11-18 12:27:46.356
193091834023510596|59361382.75799695|59361382.75799695|2021-11-18 13:21:08.488
4805059327427609533|39954791.46072262|39954791.46072262|2021-11-18 16:44:27.664
4805059327427608703|93149640.10854372|93149640.10854372|2021-11-18 19:35:48.003
4805059327427609630|33220053.307092227|33220053.307092227|2021-11-18 19:50:14.188
4805059327427611128|96053122.51686901|96053122.51686901|2021-11-18 22:39:15.732
4805059327427610184|11009212.262232343|11009212.262232343|2021-11-18 22:53:24.379
193373309000221523|65208819.27746127|65208819.27746127|2021-11-19 13:59:39.116
4805340802404319642|39879719.829904534|39879719.829904534|2021-11-20 04:35:24.63
4805340802404320333|35007417.59000811|35007417.59000811|2021-11-20 08:34:31.634
4805340802404320116|88004767.95604452|88004767.95604452|2021-11-20 11:50:43.205
193654783976932477|9866293.70209058|9866293.70209058|2021-11-20 11:55:52.585
4805340802404319716|97125657.14742595|97125657.14742595|2021-11-20 12:40:33.83
193936258953642607|40807195.483393125|40807195.483393125|2021-11-20 21:57:33.775
4805622277381030556|39987101.76278404|39987101.76278404|2021-11-21 10:40:44.418
193936258953642481|59253374.49438427|59253374.49438427|2021-11-21 10:42:46.629
4805903752357741748|3418000.508224498|3418000.508224498|2021-11-21 15:30:59.48
4805903752357741076|12667371.464279756|12667371.464279756|2021-11-22 09:29:09.861
4805903752357742758|37381953.531517275|37381953.531517275|2021-11-22 12:02:27.464
4806185227334452782|45695381.07575664|45695381.07575664|2021-11-22 15:37:06.234
4806185227334453121|40508500.856157236|40508500.856157236|2021-11-23 00:08:40.306
194499208907064177|42981309.360652424|42981309.360652424|2021-11-23 01:33:58.779
4806185227334451355|11229533.08533214|11229533.08533214|2021-11-23 04:51:36.282
194499208907063713|86240257.02515244|86240257.02515244|2021-11-23 05:57:23.13
194499208907063409|50014390.98333078|50014390.98333078|2021-11-23 08:29:13.458
194499208907063512|51129071.447312556|51129071.447312556|2021-11-23 15:01:27.256
4806466702311163748|55426963.17007458|55426963.17007458|2021-11-23 22:34:09.295
4806466702311164244|61054288.3348132|61054288.3348132|2021-11-24 01:19:56.145
4806466702311162408|23530863.47558213|23530863.47558213|2021-11-24 01:46:41.16
4806748177287873705|83711973.00387704|83711973.00387704|2021-11-24 16:32:57.786
4806748177287874366|1530207.1392680185|1530207.1392680185|2021-11-25 04:40:20.799
4806748177287872660|25174324.45764963|25174324.45764963|2021-11-25 08:37:57.273
4806748177287873666|64448533.44462769|64448533.44462769|2021-11-25 11:01:02.317
4806748177287872774|24824580.176884435|24824580.176884435|2021-11-25 13:20:21.212
4807029652264585246|27230230.684946474|27230230.684946474|2021-11-25 16:51:30.391
4807029652264583212|66218450.171879396|66218450.171879396|2021-11-26 06:13:53.916
4807029652264583367|49063746.37586693|49063746.37586693|2021-11-26 08:11:37.044
4807311127241296325|55939385.16568677|55939385.16568677|2021-11-26 19:42:16.286
4807311127241294881|7683169.57595594|7683169.57595594|2021-11-27 09:18:45.779
195906583790617573|42121058.16841923|42121058.16841923|2021-11-27 19:49:21.368
4807592602218006723|80026416.64495222|80026416.64495222|2021-11-28 01:31:58.079
4807874077194715746|24685396.664246477|24685396.664246477|2021-11-28 22:04:54.757
196188058767327734|18044185.20954754|18044185.20954754|2021-11-29 09:05:29.143
4807874077194717116|48035519.74373047|48035519.74373047|2021-11-29 13:11:04.63
4808155552171427950|55772488.42371097|55772488.42371097|2021-11-29 17:24:13.919
196469533744038043|11229533.08533214|11229533.08533214|2021-11-30 09:35:15.026
4808437027148136809|27843645.081099752|27843645.081099752|2021-11-30 23:59:25.31
196751008720749704|66870439.23764521|66870439.23764521|2021-12-01 04:26:50.107
4808718502124849150|9657979.996775862|9657979.996775862|2021-12-01 16:07:47.985
4808718502124848312|39747363.03290905|39747363.03290905|2021-12-01 17:20:13.959
4808718502124848329|86240890.17435576|86240890.17435576|2021-12-01 20:52:46.91
4808718502124847197|91360504.29883613|91360504.29883613|2021-12-02 14:34:05.604
4808999977101558958|98398469.19071202|98398469.19071202|2021-12-02 15:24:02.653
4809281452078268644|30350522.790337685|30350522.790337685|2021-12-03 16:49:40.846
4809281452078270943|79711777.71520227|79711777.71520227|2021-12-03 17:05:21.651
4809281452078270197|91120682.00780664|91120682.00780664|2021-12-04 01:28:14.15
4809562927054981717|73292047.64590298|73292047.64590298|2021-12-04 19:20:34.941
197876908627592426|90452162.2999104|90452162.2999104|2021-12-04 20:45:10.241
4809562927054981559|21155250.34832787|21155250.34832787|2021-12-05 09:44:06.855
198158383604303161|72045615.39660573|72045615.39660573|2021-12-05 16:44:46.614
198158383604302266|57470320.99917473|57470320.99917473|2021-12-05 18:34:15.959
4809844402031691925|86464942.39548527|86464942.39548527|2021-12-06 04:53:54.335
4810125877008401706|11388950.91499925|11388950.91499925|2021-12-06 16:56:58.496
198439858581013527|52660238.60587542|52660238.60587542|2021-12-06 17:44:16.824
4810125877008401786|25817098.065394774|25817098.065394774|2021-12-06 20:51:32.736
198439858581013017|73570968.28623334|73570968.28623334|2021-12-07 07:34:46.508
4810125877008400710|47383568.516868316|47383568.516868316|2021-12-07 10:40:38.341
4810125877008403035|67981190.5307604|67981190.5307604|2021-12-07 13:12:47.71
199002808534434226|61748488.43804066|61748488.43804066|2021-12-08 23:22:21.779
4810688826961822650|34084269.817156754|34084269.817156754|2021-12-09 00:37:40.363
4810688826961823600|6524979.79327264|6524979.79327264|2021-12-09 01:44:24.595
4810970301938534629|49500595.34517652|49500595.34517652|2021-12-09 21:28:00.568
199284283511144911|50291718.937111445|50291718.937111445|2021-12-09 22:25:33.764
199284283511145424|3947321.839170223|3947321.839170223|2021-12-10 06:15:38.71
4810970301938534062|25149480.599177476|25149480.599177476|2021-12-10 07:14:04.064
4810970301938533467|41004226.3902358|41004226.3902358|2021-12-10 09:17:24.844
4810970301938533235|4889714.081292667|4889714.081292667|2021-12-10 15:01:25.027
199565758487855797|73324773.9313955|73324773.9313955|2021-12-10 23:19:46.347
199565758487855496|34835233.90341524|34835233.90341524|2021-12-11 02:54:40.622
199565758487855347|78056543.69086672|78056543.69086672|2021-12-11 03:02:56.392
4811251776915244637|39999859.708098754|39999859.708098754|2021-12-11 05:38:38.32
4811251776915244013|30809661.163515575|30809661.163515575|2021-12-11 15:03:58.765
199847233464565807|73022166.56993257|73022166.56993257|2021-12-12 01:36:48.128
4811814726868665620|66682736.630978756|66682736.630978756|2021-12-13 03:17:15.679
200128708441276587|36032043.369627595|36032043.369627595|2021-12-13 05:14:25.76
4812096201845376053|52317967.33570415|52317967.33570415|2021-12-13 20:24:24.832
200410183417987323|4313664.727691989|4313664.727691989|2021-12-13 20:52:03.452
4812096201845377443|51260008.19443645|51260008.19443645|2021-12-14 05:00:52.935
4812096201845376648|8637123.25938873|8637123.25938873|2021-12-14 15:17:41.669
200691658394698890|17093928.00734888|17093928.00734888|2021-12-14 20:18:14.572
4812377676822087082|91668160.67341183|91668160.67341183|2021-12-15 06:11:11.891
4812377676822087327|1176808.2532868108|1176808.2532868108|2021-12-15 10:05:04.496
4812377676822087787|34503275.2666291|34503275.2666291|2021-12-15 10:32:56.617
4812377676822086769|95624591.66952562|95624591.66952562|2021-12-15 15:34:26.367
4812659151798797894|68012181.3828096|68012181.3828096|2021-12-16 12:22:44.565
4812940626775508290|22577834.33179809|22577834.33179809|2021-12-17 15:30:27.533
4813222101752219041|31938703.797818664|31938703.797818664|2021-12-17 20:04:04.618
4813222101752219604|97918618.84042533|97918618.84042533|2021-12-17 21:39:51.523
4813222101752218870|31350384.05455354|31350384.05455354|2021-12-17 23:23:13.086
4813503576728930092|83501005.80078353|83501005.80078353|2021-12-19 07:07:22.238
4813503576728930691|53190528.276852414|53190528.276852414|2021-12-19 11:15:17.012
201817558301540976|51501736.81365851|51501736.81365851|2021-12-19 11:49:35.595
4813785051705640276|75306513.58764268|75306513.58764268|2021-12-20 03:10:07.623
4813785051705640068|18581110.417506415|18581110.417506415|2021-12-20 14:10:13.985
4814066526682351986|90745384.83788879|90745384.83788879|2021-12-20 17:33:05.528
4814066526682349834|99937486.81895763|99937486.81895763|2021-12-20 19:03:21.484
4814066526682351680|98367211.461836|98367211.461836|2021-12-20 19:46:05.848
4814066526682349897|53000005.523133226|53000005.523133226|2021-12-20 23:18:20.332
202380508254962827|38863072.80273697|38863072.80273697|2021-12-21 13:31:59.313
202661983231673139|68811945.95520821|68811945.95520821|2021-12-21 22:44:57.896
4814348001659062299|78389909.6490651|78389909.6490651|2021-12-22 02:13:58.849
4814348001659062801|44905044.31187771|44905044.31187771|2021-12-22 06:00:56.511
4814348001659062516|44226729.18195966|44226729.18195966|2021-12-22 08:11:35.583
202943458208383714|16715910.457352806|16715910.457352806|2021-12-22 17:21:58.509
4814629476635772913|45623771.25069175|45623771.25069175|2021-12-22 21:59:29.134
4814629476635773534|57711077.1121395|57711077.1121395|2021-12-23 01:02:58.155
4814629476635772427|88094894.06671445|88094894.06671445|2021-12-23 02:07:55.539
4814629476635773210|3077896.9726987537|3077896.9726987537|2021-12-23 03:51:07.707
4814629476635773484|58619739.1286233|58619739.1286233|2021-12-23 07:57:58.622
4814910951612482362|26642480.541595936|26642480.541595936|2021-12-23 18:35:54.426
4814910951612482252|21592679.349654555|21592679.349654555|2021-12-23 20:11:04.113
4814910951612483384|98129389.31688496|98129389.31688496|2021-12-23 23:55:12.06
4814910951612481643|27509143.6761843|27509143.6761843|2021-12-23 23:59:19.104
203224933185094575|72854961.43745428|72854961.43745428|2021-12-24 01:57:12.412
4814910951612481947|95183519.25324799|95183519.25324799|2021-12-24 07:38:49.387
4815192426589194368|3942722.9578414927|3942722.9578414927|2021-12-24 22:34:56.237
203506408161804662|15538775.310233705|15538775.310233705|2021-12-24 23:09:53.432
203506408161805085|57111233.03017818|57111233.03017818|2021-12-24 23:33:14.82
203506408161804362|80518785.04517128|80518785.04517128|2021-12-25 01:45:47.637
203506408161805483|73113712.00568493|73113712.00568493|2021-12-25 09:45:03.29
4815192426589193038|55503159.59243663|55503159.59243663|2021-12-25 14:50:59.426
4815473901565904939|14299464.252108801|14299464.252108801|2021-12-25 21:49:50.456
204069358115225947|7490114.029577277|7490114.029577277|2021-12-26 18:48:10.774
4815755376542615515|45433261.130809404|45433261.130809404|2021-12-26 22:29:01.512
4816036851519324289|92262106.90558667|92262106.90558667|2021-12-27 19:34:25.656
4816036851519325170|58046020.39078151|58046020.39078151|2021-12-27 19:44:30.332
4816036851519326768|88303193.99928716|88303193.99928716|2021-12-28 07:18:01.677
204350833091937355|75566734.12838674|75566734.12838674|2021-12-28 09:03:12.222
4816318326496034999|8285266.4262425|8285266.4262425|2021-12-28 18:36:02.645
4816318326496035147|42821273.72306435|42821273.72306435|2021-12-28 22:53:26.593
4816318326496037482|16127011.881460054|16127011.881460054|2021-12-29 00:20:44.712
4816318326496036622|92397975.16325282|92397975.16325282|2021-12-29 04:19:07.919
4816318326496035188|85225081.95819014|85225081.95819014|2021-12-29 04:22:31.675
204632308068647333|5537272.667877754|5537272.667877754|2021-12-29 04:31:05.878
4816318326496035254|31689211.639924433|31689211.639924433|2021-12-29 10:45:07.04
205195258022068588|15629887.321096387|15629887.321096387|2021-12-30 16:15:35.078
4816881276449456831|24173257.08505108|24173257.08505108|2021-12-31 03:09:03.666
4816881276449457303|78981349.12884761|78981349.12884761|2021-12-31 07:25:04.571
205195258022069415|75714475.03377275|75714475.03377275|2021-12-31 09:42:24.104
4816881276449456577|19943095.218601514|19943095.218601514|2021-12-31 11:29:47.439
4816881276449457840|71541516.43956225|71541516.43956225|2021-12-31 15:32:12.967
4817162751426169141|9879944.061937114|9879944.061937114|2021-12-31 20:14:55.162
4817162751426168065|68561317.11326502|68561317.11326502|2022-01-01 03:13:09.242
205476732998780048|78000802.51681362|78000802.51681362|2022-01-01 07:11:55.353
4817162751426167545|5720580.960609901|5720580.960609901|2022-01-01 14:16:48.018
4817444226402878254|71954859.08451681|71954859.08451681|2022-01-01 22:49:32.438
205758207975490048|94596133.45487681|94596133.45487681|2022-01-02 00:48:57.259
205758207975490061|94823697.56486654|94823697.56486654|2022-01-02 03:16:16.692
4817725701379588315|25688542.131006934|25688542.131006934|2022-01-02 17:48:16.429
206039682952200786|62359056.18516427|62359056.18516427|2022-01-03 05:40:49.953
4817725701379589628|83655387.66568376|83655387.66568376|2022-01-03 07:59:01.221
4817725701379588340|15119094.264217129|15119094.264217129|2022-01-03 08:48:08.782
206039682952201257|42581709.05069341|42581709.05069341|2022-01-03 13:56:03.958
4818007176356299332|59361382.75799695|59361382.75799695|2022-01-03 16:41:22.737
4818007176356300528|88554014.09636638|88554014.09636638|2022-01-04 14:45:20.321
4818288651333011774|82149040.7480196|82149040.7480196|2022-01-04 19:11:00.74
4818288651333010593|8713771.75591206|8713771.75591206|2022-01-05 00:01:36.344
206602632905622611|55929120.36467692|55929120.36467692|2022-01-05 12:08:38.682
4818288651333009738|24330262.59660692|24330262.59660692|2022-01-05 14:57:14.001
4818570126309720324|70334972.73579639|70334972.73579639|2022-01-05 22:03:38.56
4818570126309720909|12688535.264160652|12688535.264160652|2022-01-06 05:47:57.09
4818570126309722080|23473699.130159948|23473699.130159948|2022-01-06 06:21:55.463
206884107882332892|63887647.440538645|63887647.440538645|2022-01-06 08:10:49.388
4818851601286432966|61416983.69237869|61416983.69237869|2022-01-06 18:21:17.246
4818851601286433333|86284220.25132154|86284220.25132154|2022-01-07 00:40:56.994
207165582859043664|61253906.150036015|61253906.150036015|2022-01-07 02:53:04.639
207165582859043673|14861627.49448115|14861627.49448115|2022-01-07 13:25:03.635
4819133076263143055|53736891.23730418|53736891.23730418|2022-01-07 20:50:04.425
4819133076263143881|83680083.60004729|83680083.60004729|2022-01-08 00:54:35.999
4819133076263142906|28838098.65563196|28838098.65563196|2022-01-08 07:31:45.36
4819133076263143148|28880859.456386894|28880859.456386894|2022-01-08 13:45:33.455
207447057835753540|57149081.86407789|57149081.86407789|2022-01-08 13:53:29.992
4819133076263142641|4650437.2970763575|4650437.2970763575|2022-01-08 16:09:52.719
4819414551239853791|45553562.79086513|45553562.79086513|2022-01-08 22:16:43.086
4819414551239852514|47596106.33635322|47596106.33635322|2022-01-09 01:21:10.914
207728532812464877|28567041.657163963|28567041.657163963|2022-01-09 10:22:17.699
208010007789175939|77554013.02075945|77554013.02075945|2022-01-09 21:55:33.118
208010007789175490|63039341.76775909|63039341.76775909|2022-01-09 22:07:01.165
4819696026216564388|57141333.75670884|57141333.75670884|2022-01-10 02:01:48.273
4819977501193273631|1714078.0152782125|1714078.0152782125|2022-01-10 16:20:13.039
208291482765886219|76677298.89976281|76677298.89976281|2022-01-11 04:13:20.081
208291482765885766|47383568.516868316|47383568.516868316|2022-01-11 06:04:23.718
208291482765885887|70470022.53876531|70470022.53876531|2022-01-11 06:33:14.824
4819977501193274713|88564637.83645955|88564637.83645955|2022-01-11 09:11:02.101
208291482765885980|32413761.573002424|32413761.573002424|2022-01-11 11:38:51.661
208291482765886012|57339986.04139228|57339986.04139228|2022-01-11 11:39:27.689
4820258976169986627|82637983.08854198|82637983.08854198|2022-01-11 16:19:47.488
208572957742596766|192229.81935966306|192229.81935966306|2022-01-11 23:04:17.314
4820258976169986142|69839244.96312034|69839244.96312034|2022-01-12 13:14:52.45
208854432719307670|26954193.562406458|26954193.562406458|2022-01-12 17:32:12.2
208854432719307804|64634409.67974506|64634409.67974506|2022-01-12 18:32:35.351
4820540451146694656|47760369.22456274|47760369.22456274|2022-01-12 19:58:36.419
4820540451146696822|48940603.5614301|48940603.5614301|2022-01-13 07:00:10.969
4820540451146696785|95172267.62204275|95172267.62204275|2022-01-13 15:10:26.606
208854432719306769|40240931.189070575|40240931.189070575|2022-01-13 16:15:50.949
4820821926123406596|29351391.724104363|29351391.724104363|2022-01-13 20:45:31.522
4820821926123407383|35302896.800449856|35302896.800449856|2022-01-13 23:16:42.39
4820821926123405454|73559544.92853075|73559544.92853075|2022-01-14 12:39:49.681
209135907696017786|94271673.85142402|94271673.85142402|2022-01-14 12:54:45.177
209135907696017826|10277170.190567017|10277170.190567017|2022-01-14 15:12:11.992
4821103401100116014|50495994.151926905|50495994.151926905|2022-01-15 00:26:55.334
209417382672728364|84951215.89222234|84951215.89222234|2022-01-15 03:10:34.754
4821103401100117783|36141481.09947841|36141481.09947841|2022-01-15 05:08:34.078
209417382672728403|74211735.9545754|74211735.9545754|2022-01-15 07:08:18.606
4821103401100116254|79629469.24567847|79629469.24567847|2022-01-15 12:08:47.282
4821103401100117956|55059603.65199772|55059603.65199772|2022-01-15 13:48:16.596
4821384876076827077|84277245.27101259|84277245.27101259|2022-01-15 17:13:11.485
4821384876076827541|43080398.906595364|43080398.906595364|2022-01-16 00:35:41.399
4821384876076827495|2277713.8583434103|2277713.8583434103|2022-01-16 13:06:50.725
4821384876076827834|5350936.021326476|5350936.021326476|2022-01-16 13:25:19.652
4821384876076828005|81971417.17629547|81971417.17629547|2022-01-16 13:56:42.432
209980332626149990|41111813.12484241|41111813.12484241|2022-01-16 22:11:03.365
4821666351053539727|36302025.735132|36302025.735132|2022-01-16 23:22:18.787
4821666351053537613|74683015.55667338|74683015.55667338|2022-01-17 02:03:35.298
4821666351053539749|38407555.81636594|38407555.81636594|2022-01-17 09:35:15.404
4821666351053537398|65998157.77745379|65998157.77745379|2022-01-17 09:46:28.661
4821666351053539855|63423712.00104213|63423712.00104213|2022-01-17 13:59:05.68
4821666351053537895|26878098.20281953|26878098.20281953|2022-01-17 15:46:38.488
4821947826030250084|77150976.49501611|77150976.49501611|2022-01-17 17:47:15.245
4821947826030248542|20094546.248308744|20094546.248308744|2022-01-18 04:00:27.083
4821947826030248048|87217702.42395805|87217702.42395805|2022-01-18 05:25:16.686
4821947826030249165|91190899.45205669|91190899.45205669|2022-01-18 08:52:02.629
4821947826030250100|28784595.018033776|28784595.018033776|2022-01-18 10:29:23.938
210261807602861243|34038954.368759185|34038954.368759185|2022-01-18 11:00:32.916
210543282579571425|89295867.71066086|89295867.71066086|2022-01-19 09:11:40.335
4822229301006960185|64652746.04002835|64652746.04002835|2022-01-19 10:35:45.812
