accountId|loanId|amount|createTime
113997365567817140|208854432719307670|6012217.992992613|2022-02-07 19:55:27.842
4717239134693884234|4817725701379588340|266153.8746011758|2022-02-07 20:47:14.549
4797740978033134841|4770156430315489274|17594768.977527704|2022-02-08 01:02:13.879
4809844402031690778|4771000855245619841|762542.4301332713|2022-02-08 02:19:43.129
4776630354779835478|4743979257481398176|11869259.0189443|2022-02-08 06:31:37.328
4813503576728930243|4824199625843934391|6925520.286080364|2022-02-08 07:14:59.74
4813503576728930243|4808718502124848312|3237632.828286992|2022-02-08 11:22:15.724
123848989752690192|139611588448486358|2604012.569335053|2022-02-08 18:33:17.077
178455135234557628|204350833091937355|44562763.25062645|2022-02-09 05:37:07.953
4781696904360624182|4807029652264583212|31079095.399626028|2022-02-09 10:03:53.102
4624352392379367517|4724276009111650383|4134616.891635256|2022-02-09 10:37:27.853
183803159792058706|212795082393256137|15864991.638359943|2022-02-09 12:19:21.858
75153818781745358|142426338215592051|30955385.3985999|2022-02-09 23:47:31.05
198721333557723912|123286039799267808|62882271.51351924|2022-02-10 01:36:41.581
98234766872019536|184366109745480050|12698942.42971041|2022-02-10 04:43:37.402
169729410956525649|171418260816789559|5891834.498091414|2022-02-10 10:16:44.125
196751008720750564|192528884070089983|41223412.11659563|2022-02-10 11:09:52.031
4818007176356302277|4825607000727488631|5026622.343222811|2022-02-10 13:15:55.426
4747356957201928164|4809562927054981559|14695485.897590032|2022-02-10 14:25:42.275
143270763145725450|199284283511145424|1203970.330238512|2022-02-10 17:59:25.942
4812940626775509281|4684869512372159894|7476643.275708346|2022-02-10 19:12:21.218
178173660257846126|186899384535876116|3605400.30894567|2022-02-11 00:23:37.6
154529762214150642|148618787703226684|1628041.753364954|2022-02-11 05:02:00.808
4809844402031689743|4715268809856909330|6753263.21557156|2022-02-11 05:18:29.258
4688528687069397895|4738912707900604972|6752102.479627215|2022-02-11 12:56:32.904
4719490934507571729|4753830881666270776|33242764.86816073|2022-02-11 13:52:52.352
201536083324831322|189995609279693839|55642322.38919005|2022-02-11 15:23:56.302
4806466702311164683|4679240012837947077|1636.2197776225357|2022-02-11 19:00:55.325
4772689705105886601|4820540451146696785|14773149.85393846|2022-02-11 20:15:25.935
115404740451369812|119626865102029322|29663085.091803994|2022-02-11 20:40:51.571
4788733778778390602|4798866877939974207|29881128.8135485|2022-02-11 22:00:20.462
191965934116669057|166914661189420065|6456340.372920298|2022-02-11 23:17:32.342
63613344736608623|107241966126760161|52757.69575676874|2022-02-11 23:36:50.864
4797459503056421496|4805340802404319642|32131504.09340356|2022-02-12 02:58:38.745
4745668107341660898|4816881276449456577|10506455.773545971|2022-02-12 09:43:49.98
4785919029011284863|4806466702311162408|12603914.553751452|2022-02-12 10:26:02.613
149744687610069373|151996487423754476|46782851.49691834|2022-02-12 13:35:44.558
4725120434041782363|4700069161114533966|26849352.835997473|2022-02-12 19:59:16.914
197313958674171251|104427216359654244|1961.2899536795105|2022-02-12 22:06:44.813
4814629476635774369|4823918150867224667|1421865.195491488|2022-02-13 01:49:37.1
4760304806130615631|4756927106410087251|1086404.0953793672|2022-02-13 02:16:06.683
4805622277381030760|4718365034600727057|4721191.700345742|2022-02-13 02:44:05.809
4732720258412973852|4801400152730372418|52048283.17056741|2022-02-13 04:56:33.25
120752765008872224|196188058767327734|697886.3652701045|2022-02-13 08:09:28.396
4814066526682353026|4828984700448016458|1911058.5016435666|2022-02-13 08:52:30.204
122441614869137198|214765407230231700|11129038.046820432|2022-02-13 09:42:24.558
154248287237439971|153966812260729137|455481.81000139535|2022-02-13 10:26:14.053
103864266406232118|211669182486413345|15005909.69104048|2022-02-13 11:37:36.464
4772126755152464107|4770156430315488624|193356.6656037288|2022-02-13 17:26:15.043
4804496377474189096|4699787686137824352|74752464.07571138|2022-02-13 19:14:36.703
4803370477567347364|4638989091168323203|418327.60636173154|2022-02-14 02:13:46.447
4812377676822087375|4807311127241294881|6205211.054547703|2022-02-14 05:23:25.878
95982967058333976|170010885933236390|142668.21528669042|2022-02-14 06:16:52.555
9288674231452755|172544160723632796|7605354.76041729|2022-02-14 06:29:05.795
180425460071530870|151715012447043814|17505461.94060411|2022-02-14 07:31:50.172
4748201382132056300|4785919029011284145|24049994.08475173|2022-02-14 09:59:46.231
197313958674171251|104427216359654244|1009545.4001760193|2022-02-14 13:00:22.411
4803089002590635833|4670514288559916137|26615967.069123797|2022-02-14 13:31:47.882
4770719380268912546|4722587159251388814|32162293.44712559|2022-02-14 15:45:43.139
181832834955084867|126663739519795856|49507.143741087435|2022-02-14 15:49:21.199
194217733930353666|193091834023510631|87554.27775801293|2022-02-14 19:57:32.751
4792674428452342259|4762556605944301088|542613.3367184754|2022-02-14 20:53:08.806
4764526930781276029|4732720258412971142|4824397.467886581|2022-02-15 08:40:06.044
179299560164687912|176484810397581336|22361699.234299462|2022-02-15 10:36:40.907
161003686678496613|166070236259287900|270274.8254775519|2022-02-15 11:39:27.505
4741445982691003851|4651373990143592574|7589932.305475613|2022-02-15 14:00:18.864
4787326403894840482|4813222101752219604|3226344.8666493003|2022-02-15 16:40:07.152
4815192426589195547|4733564683343104007|1056137.08954339|2022-02-15 21:56:02.581
102456891522679728|212795082393256503|673744.8008475795|2022-02-15 23:02:20.694
4787326403894837560|4779445104546939115|393711.21398950357|2022-02-15 23:14:46.833
4727372233855470164|4811251776915244637|14409145.397395594|2022-02-16 00:54:53.087
4782259854314048319|4770719380268910310|382045.75196858344|2022-02-16 03:28:26.292
141863388262170658|179862510118109199|1285536.9201567725|2022-02-16 04:20:47.014
4653625789957279301|4745386632364951754|548465.8523778422|2022-02-16 11:42:12.652
197032483697459726|209417382672728403|11669250.792235425|2022-02-16 14:55:25.186
4743979257481399653|4786200503987996727|4467.157499690873|2022-02-16 18:32:36.266
4763682505851143288|4705417185672037061|9171884.535008175|2022-02-16 22:29:26.208
4769312005385356682|4727090758878757734|32883837.52630964|2022-02-17 01:06:13.38
185210534675613148|99360666778862509|7450309.087963943|2022-02-17 03:43:36.851
4631107791820426553|4824481100820645908|239046.12687450153|2022-02-17 08:06:33.672
4783385754220889869|4805340802404320333|8108583.281933957|2022-02-17 10:38:10.168
4805622277381032663|4819696026216564388|4414618.240514367|2022-02-17 11:52:14.19
155937137097704467|192247409093378683|21125718.726646956|2022-02-18 03:27:21.27
4699787686137824730|4821384876076827541|868285.924847548|2022-02-18 10:15:21.631
4813503576728930243|4824199625843934391|218395.30302386158|2022-02-18 15:44:12.695
4804496377474189092|4810970301938533467|4911081.808975325|2022-02-18 15:53:43.792
4789296728731812133|4743697782504685785|6097684.084987163|2022-02-18 16:24:12.067
4725120434041782363|4700069161114533966|4893869.640919247|2022-02-18 20:55:52.196
197876908627592199|158751886864810606|1446622.7264256135|2022-02-18 21:56:20.739
4809844402031690778|4738349757947183746|873128.166424275|2022-02-19 01:43:12.719
195906583790616607|208854432719306769|21435933.45366339|2022-02-19 05:19:33.442
4813785051705643190|4818851601286433333|43803953.4098021|2022-02-19 05:45:37.076
183240209838638077|131730289100587620|16722440.045885582|2022-02-19 06:43:16.011
4704291285765197238|4812377676822087787|11054957.032230629|2022-02-19 08:59:33.226
4697817361300852336|4760304806130616556|993720.3385760178|2022-02-19 14:34:56.119
4761712181014171177|4828421750494595256|814000.0304863957|2022-02-19 22:05:08.812
4709357835345986112|4723994534134940037|3968543.8037665575|2022-02-19 22:39:30.973
4804496377474189092|4810970301938533467|2695695.7633777778|2022-02-20 01:03:11.418
4790985578592079577|4778600679616809247|49843576.91469188|2022-02-20 01:13:35.401
4812659151798797592|4755801206503244591|56704460.483221136|2022-02-20 01:43:58.893
171699735793501344|206884107882332892|2107043.2839057674|2022-02-20 04:16:07.444
4753830881666272640|4683743612465317958|17695031.479242552|2022-02-20 08:36:11.711
4699224736184402158|4830110600354857141|11739183.54677876|2022-02-20 10:38:04.489
4780571004453785712|4828984700448016909|16487372.114776006|2022-02-20 14:45:33.228
164944336352446497|176766285374293282|17979455.482181903|2022-02-20 14:58:37.478
172825635700342790|164662861375733760|55019.54262031214|2022-02-20 17:23:24.055
4760023331153907805|4781978379337337335|1378927.2529814683|2022-02-20 18:56:04.809
4780571004453782137|4805340802404319642|5474514.0736515075|2022-02-20 20:48:54.181
23925373020407211|116812115334923145|18841977.797445495|2022-02-21 03:06:41.859
4773815605012726708|4729342558692442706|15214240.730604773|2022-02-21 06:51:34.428
128915539333482043|82190693199512562|2765856.231754095|2022-02-21 08:14:59.057
94857067151491079|164662861375733760|907859.7578779478|2022-02-21 09:42:19.356
202661983231673474|173388585653764806|11455637.741317129|2022-02-21 09:44:47.998
23925373020407211|24769797950538634|1882529.3233623218|2022-02-21 18:57:15.814
4761712181014171177|4828421750494595256|1340191.3400382183|2022-02-21 20:25:47.826
197876908627592199|158751886864810606|19148852.759323906|2022-02-21 23:09:06.918
114560315521237084|36310271995674689|20312983.92271294|2022-02-22 00:30:44.298
4790704103615366838|4764526930781275154|40503.08969593653|2022-02-22 02:33:17.435
4797459503056421496|4814910951612481947|104702.73126952561|2022-02-22 04:48:01.691
23925373020407211|116812115334923145|166043.4539094697|2022-02-22 05:19:26.789
4669951338606497032|4808718502124849150|17506.36005326993|2022-02-22 08:14:54.725
4709639310322700447|4709357835345988137|11466.22996221186|2022-02-22 09:10:21.307
4736942383063630943|4751016131899163317|33230158.543080263|2022-02-22 10:27:21.923
95982967058333976|175921860444160165|33766875.42131691|2022-02-22 10:52:46.801
4784511654127731886|4823636675890512611|14244384.549557125|2022-02-22 11:03:20.442
4688810162046109655|4830392075331568837|9843544.861039253|2022-02-22 13:34:12.362
4802526052637214106|4810970301938533235|11665.707889922673|2022-02-22 14:05:49.973
4775222979896279989|4729342558692442706|2164681.9731527516|2022-02-22 14:59:19.909
4811251776915243533|4689091637022818664|4667613.282182843|2022-02-22 20:07:27.463
4808718502124848345|4738912707900605186|18626262.578783702|2022-02-22 22:49:18.054
4812659151798799672|4831517975238412307|53335654.18506747|2022-02-23 01:58:56.577
125537839612953729|173388585653764806|6444285.541185181|2022-02-23 08:02:34.033
4736097958133500398|4825888475704198684|23770725.884228304|2022-02-23 09:08:43.92
4751297606875873717|4787326403894837552|67615.8268723713|2022-02-23 12:00:42.768
4802244577660502385|4831517975238410505|128545.892261384|2022-02-23 12:27:42.486
4774378554966147692|4798866877939974551|1935828.058836441|2022-02-23 17:35:27.685
4743697782504688711|4777756254686676884|334383.9157597901|2022-02-23 19:15:06.744
104990166313076760|39969446692914457|4541690.705570164|2022-02-23 21:17:28.202
4788452303801683943|4772126755152464314|735825.5174866047|2022-02-24 01:22:41.168
182677259885217839|173107110677054764|1422120.2745805457|2022-02-24 04:11:05.178
4789859678685234243|4805622277381030556|188567.88482903436|2022-02-24 11:28:19.184
4765652830688117370|4801400152730370460|2830032.6869598734|2022-02-24 14:24:26.236
183240209838639046|105553116266497257|13604700.290422976|2022-02-24 18:06:19.316
4770156430315491089|4818288651333011774|1121.9579460964892|2022-02-24 19:18:23.602
204913783045358169|209135907696017786|2287755.3890590454|2022-02-24 19:43:28.84
4702883910881641725|4823918150867223327|17395219.069412496|2022-02-24 22:07:10.901
4734972058226658355|4718365034600728461|24051089.07327169|2022-02-24 23:03:23.381
4727090758878756956|4724276009111650383|640401.9450061427|2022-02-25 01:59:54.715
4756364156456668070|4749890231992321844|20694072.77114545|2022-02-25 14:08:06.889
184647584722191429|97108866965176978|549038.0075437573|2022-02-25 14:14:22.983
95420017104913942|130604389193745373|4107759.32032316|2022-02-25 17:05:35.22
212795082393255999|217298682020626469|3826788.524566464|2022-02-25 21:53:26.698
4767341680548381257|4758897431247061382|12154100.532001002|2022-02-25 23:11:32.994
197313958674171251|187180859512587107|4485526.522120374|2022-02-26 00:03:05.725
112027040730841470|130604389193744622|17410158.3684329|2022-02-26 00:47:09.418
197313958674171251|187743809466008418|4770085.040643962|2022-02-26 01:31:39.425
4811251776915247285|4818851601286433333|15248373.890980834|2022-02-26 06:37:46.508
4811251776915243170|4816036851519324289|51963280.91296742|2022-02-26 09:25:05.492
4685150987348870685|4742853357574554555|11755466.067707798|2022-02-26 13:19:43.558
121597189939004422|193936258953642607|4602579.244908658|2022-02-26 16:04:26.154
50665495807919839|172262685746922599|19799259.803153753|2022-02-26 18:40:30.351
139048638495066056|188869709372851432|34992125.894021966|2022-02-26 20:16:08.114
4776067404826415194|4790422628638657011|7890065.7550549|2022-02-27 05:54:55.41
155655662120993160|144396663052566778|16664735.346081309|2022-02-27 09:16:29.551
4781133954407204119|4747638432178635565|3109945.00503046|2022-02-27 10:32:53.307
4781415429383917454|4813503576728930691|38799012.738411866|2022-02-27 14:54:48.066
4774941504919570268|4793518853382472829|2084795.3443231762|2022-02-27 15:43:28.647
4790704103615367359|4813785051705640276|1079731.9090953402|2022-02-27 18:28:03.926
54606145481867469|147211412819673200|233080.29244074156|2022-02-27 18:48:50.37
4752704981759428210|4767060205571671001|36258572.10184097|2022-02-27 19:55:04.77
162974011515471415|55450570412000236|51868376.86838351|2022-02-27 20:19:51.602
121597189939004422|201817558301540976|1111423.0192739794|2022-02-27 21:12:19.597
4735535008180080359|4705980135625460005|2834734.9964463096|2022-02-27 21:38:07.871
4765089880734695864|4795770653196157236|641.048414014301|2022-02-27 23:00:23.59
4780571004453783891|4654751689864119732|255138.2801972554|2022-02-28 09:49:16.463
4724557484088365281|4800274252823530060|25172.649238557868|2022-02-28 11:43:44.096
4760586281107326063|4712735535066514112|4088231.0583425476|2022-02-28 12:35:22.445
4684588037395449116|4832925350121964339|3957.5043546679135|2022-02-28 12:58:43.116
198721333557723682|204069358115225947|2244286.877816461|2022-02-28 13:05:40.677
138204213564933821|175358910490739790|14702641.116839886|2022-02-28 16:14:26.439
4800555727800240188|4817162751426168065|17403702.798600037|2022-02-28 20:51:47.754
4783667229197600848|4800837202776950024|33593245.328441754|2022-02-28 21:20:46.177
4787326403894837560|4785074604081152236|1547658.3412948903|2022-02-28 21:55:00.858
4822792250960382669|4826169950680909462|37281036.92861264|2022-03-01 01:50:44.945
4742290407621135217|4821103401100117783|15176713.173525201|2022-03-01 02:38:57.603
4787326403894837560|4785074604081152236|1572424.3135354815|2022-03-01 03:22:23.926
151433537470333234|140737488355328180|1000.2991927915915|2022-03-01 05:03:04.337
4781415429383917454|4794363278312606084|28166485.937626384|2022-03-01 06:47:43.315
4734409108273234673|4821384876076827077|300111.3472848564|2022-03-01 07:35:36.237
4729905508645866096|4654188739910698598|846335.321294786|2022-03-01 08:50:22.178
4706543085578880826|4670514288559916137|73350.50414377429|2022-03-01 12:30:53.339
4801400152730371261|4824199625843933935|13671754.776374135|2022-03-01 17:54:42.444
103019841476100462|107241966126760161|2717332.6552098575|2022-03-01 18:26:27.178
4816881276449458635|4771845280175752702|11566659.227888905|2022-03-01 18:26:40.05
161003686678496613|151715012447044445|123974.39946239385|2022-03-01 21:07:47.705
4800555727800240188|4817162751426168065|1778.3822500384733|2022-03-02 04:11:18.66
4751579081852587246|4814629476635772913|896658.7942179102|2022-03-02 05:24:11.462
4767623155525093005|4673329038327022584|46528686.96025481|2022-03-02 09:41:37.453
4772689705105886601|4801118677753661520|3854.9087208702044|2022-03-02 21:37:53.974
4813503576728930243|4808718502124848312|30534847.129726075|2022-03-02 21:48:55.087
4814066526682352496|4717239134693885716|59706570.11030155|2022-03-02 22:55:17.866
197313958674171251|187743809466008418|1457673.7054226527|2022-03-03 04:09:00.102
4755238256549823620|4814910951612482252|214926.19337978298|2022-03-03 04:16:19.871
4731031408552706699|4769874955338776994|272160.5191119897|2022-03-03 05:07:17.162
4788170828824970198|4821666351053537895|7230868.068991736|2022-03-03 08:41:07.444
184929059698902648|208854432719307804|376882.80529611016|2022-03-03 16:27:14.523
181269885001662537|212513607416545329|20539376.52764922|2022-03-03 17:21:30.798
4769030530408645194|4758897431247061382|3367675.7845371813|2022-03-03 18:45:27.499
86975767803594752|43347146413442318|9158891.716168415|2022-03-03 22:32:13.449
4802807527613924342|4787607878871548535|3404025.6795956385|2022-03-03 23:09:07.07
166914661189420419|173670060630475632|775037.0255282453|2022-03-04 01:48:01.858
4785637554034576444|4797178028079712144|69730033.61897321|2022-03-04 02:38:32.652
4678114112931105491|4799711302870107801|16084627.26705719|2022-03-04 03:33:47.935
4754393831619693725|4763682505851144143|14490764.48815916|2022-03-04 08:39:25.028
4689373111999531097|4687684262139266319|2356578.3966445676|2022-03-04 14:25:32.536
4684588037395451592|4660662664375044370|15288732.349089157|2022-03-04 21:39:36.147
4729342558692445267|4787607878871549855|28528079.15417435|2022-03-05 05:32:33.919
147211412819674291|207728532812464877|8385507.813451919|2022-03-05 08:54:58.243
203224933185093984|194499208907063512|17858993.284397665|2022-03-05 13:15:20.044
4770156430315491490|4814629476635773484|10636592.83071078|2022-03-05 14:36:21.977
4772971180082593912|4814910951612481643|4053028.94845206|2022-03-05 14:38:09.983
4789859678685234243|4805622277381030556|2970743.1986483894|2022-03-05 14:49:11.468
4772126755152462771|4729342558692442706|47313169.58337602|2022-03-05 17:29:24.328
164944336352444972|143270763145724258|5845412.652838806|2022-03-05 20:07:51.842
151433537470334344|194499208907064177|306984.15215667913|2022-03-05 20:43:42.641
4686839837209133994|4778600679616807496|11018463.073916774|2022-03-05 20:51:43.208
4800555727800242083|4821666351053539727|313553.58069997554|2022-03-05 21:01:37.097
177329235327713559|191965934116667553|18008268.47756578|2022-03-05 21:35:35.903
183240209838639046|197876908627592426|47673649.99800486|2022-03-06 01:59:49.872
4758334481293643947|4757771531340220978|17739088.2494842|2022-03-06 03:38:25.203
4687684262139266554|4785356079057863587|14040625.084894458|2022-03-06 03:40:25.571
166914661189421071|120189815055451411|24172252.145737622|2022-03-06 05:43:18.206
4822792250960382669|4826169950680909462|31384882.888003785|2022-03-06 13:00:52.556
4802244577660502385|4831517975238410505|1164148.536192943|2022-03-06 15:57:46.772
4773815605012726257|4818288651333009738|8900294.864793703|2022-03-06 23:41:33.272
156500087051125308|151996487423754598|7382631.051366174|2022-03-07 01:44:25.824
141300438308750454|199565758487855797|54477768.14264433|2022-03-07 05:42:20.864
4658692339538069980|4814629476635772427|13921687.302002221|2022-03-07 07:17:46.736
4775785929849703553|4832362400168544191|46530642.7370741|2022-03-07 09:55:43.142
141018963332039532|186899384535876116|567179.6781215364|2022-03-07 10:50:29.066
4785919029011287364|4792674428452341789|1088713.3842929855|2022-03-07 11:51:16.808
4805340802404322687|4759460381200484421|5977413.364852229|2022-03-07 12:51:41.769
4727653708832180458|4770156430315488624|10416.94513804827|2022-03-07 14:03:55.186
4783104279244181632|4834895674958940696|25261409.126976516|2022-03-07 15:44:46.782
175077435514028977|125537839612953144|962530.9438285389|2022-03-07 20:22:55.311
4803651952544057876|4759741856177194556|11510920.597994525|2022-03-07 22:57:37.099
4806466702311164683|4679240012837947077|500596.85350122926|2022-03-07 23:54:06.358
4776630354779835772|4814066526682351680|3006701.67743162|2022-03-08 05:45:30.451
180143985094821141|202661983231673139|114154.61212087645|2022-03-08 06:34:23.825
4795207703242736261|4824199625843933598|8276332.651081452|2022-03-08 09:45:20.53
4807874077194718104|4758334481293641514|2612638.6842580047|2022-03-08 13:48:32.062
4758615956270351317|4832362400168542825|8578927.702870555|2022-03-08 14:17:51.634
146085512912831294|139330113471775234|28444104.32978385|2022-03-08 18:20:08.765
4816599801472749073|4805903752357742758|19537324.803563584|2022-03-08 20:36:42.428
151996487423755555|221239331694576440|10968737.08300696|2022-03-08 22:17:04.526
4804496377474189096|4680647387721499743|8200848.485316665|2022-03-08 22:45:11.911
4714142909950066747|4768467580455223344|10435.178280629068|2022-03-09 01:51:51.222
4763401030874433296|4797740978033132627|45205935.633167416|2022-03-09 03:25:54.147
4801118677753660476|4689373111999529627|12942290.54569158|2022-03-09 10:40:23.69
4709357835345989208|4756364156456667351|1176332.367899574|2022-03-09 13:41:01.422
4805622277381032663|4819696026216564388|34163494.763631746|2022-03-09 17:26:12.985
4813222101752219256|4794926228266025949|6481405.622889288|2022-03-10 00:57:35.863
4818007176356302277|4825607000727488631|16159057.747827254|2022-03-10 01:43:00.374
4799992777846818269|4824762575797355417|56274654.339717776|2022-03-10 06:28:53.862
4736097958133499422|4834614199982228409|1144902.6497734005|2022-03-10 07:47:31.157
4778037729663385761|4830110600354857086|5729752.937285153|2022-03-10 08:40:41.346
179299560164688897|218987531880890984|1540468.5463208333|2022-03-10 10:34:02.415
4816599801472748797|4776911829756545019|5366851.161184226|2022-03-10 23:42:08.502
4725120434041782363|4700069161114533966|19304.333493460945|2022-03-11 01:02:37.889
4806185227334453586|4654751689864119732|2219626.577196155|2022-03-11 01:59:37.65
135670938774536813|159596311794942343|19212401.693389334|2022-03-11 02:41:46.653
4783104279244181632|4834895674958940696|50150503.19639328|2022-03-11 04:06:40.086
196751008720749829|181269885001663271|6954560.189876311|2022-03-11 04:19:10.556
197032483697459726|157625986957967698|53334173.20884337|2022-03-11 07:13:36.561
4780008054500362965|4788733778778392222|8251635.173145062|2022-03-11 10:27:40.556
4816318326496037373|4748764332085478952|2549734.61502704|2022-03-11 13:59:49.304
4774941504919570390|4790985578592076994|482282.7198469697|2022-03-11 14:57:42.904
199284283511144515|221239331694575660|37370871.939588934|2022-03-11 16:19:52.727
4649403665306618848|4737505333017053022|47526926.568497255|2022-03-11 17:26:17.029
4792392953475631601|4698661786230982173|56576089.271203324|2022-03-11 18:21:01.838
4791267053568789613|4692750811720058792|72033626.72855984|2022-03-11 19:23:07.806
4778600679616809264|4813222101752219041|1454503.0766635162|2022-03-11 19:31:34.923
4748764332085479058|4773815605012726784|3517374.3464252152|2022-03-11 21:38:48.059
4811251776915245879|4823073725937092320|562380.9320934277|2022-03-12 04:47:41.733
118782440171898119|58546795155817257|2045.8081304361865|2022-03-12 05:02:20.462
4765089880734697099|4743416307527975921|703602.8373653672|2022-03-12 05:14:12.265
94294117198071517|51791395714761829|107014.99613818315|2022-03-12 09:22:47.032
4816036851519328509|4830955025284991580|6381315.499679876|2022-03-12 09:26:40.773
139893063425197853|202380508254962827|787655.4684454391|2022-03-12 10:58:13.753
4772408230129174281|4829266175424726089|6362027.464891585|2022-03-12 15:30:25.074
4810688826961824596|4809281452078270197|25324746.047877464|2022-03-12 17:27:57.408
194217733930353666|218987531880890984|7538.592382215115|2022-03-12 17:39:37.108
50665495807919839|153403862307308649|1123143.8059963295|2022-03-13 04:47:13.947
4767623155525091634|4803089002590634215|1127150.0622461757|2022-03-13 05:32:14.436
4746512532271792490|4818570126309720324|50900.480835000395|2022-03-13 06:44:28.57
4688528687069397895|4797178028079710761|6803342.981981069|2022-03-13 09:05:45.882
4697535886324141517|4685150987348871295|13589205.57987585|2022-03-13 15:23:05.561
4777756254686677042|4735253533203367164|3590178.8623582665|2022-03-13 20:08:38.659
4751016131899166230|4825044050774067368|18422636.304924812|2022-03-14 02:15:12.479
4807311127241296675|4831236500261701334|719513.5676306353|2022-03-14 03:27:58.759
168603511049684963|180143985094821121|3655687.651003242|2022-03-14 04:41:52.616
4780289529477072202|4818570126309720909|5163262.108669341|2022-03-14 05:35:11.432
98234766872019536|155655662120993139|774325.006522658|2022-03-14 08:35:27.347
176484810397582195|198439858581013017|2569625.072411786|2022-03-14 10:27:49.614
4703165385858353757|4716957659717174881|7492690.042776566|2022-03-14 13:26:48.275
35747322042254567|139330113471775504|107485.44730109432|2022-03-14 18:05:48.827
4767341680548383595|4830673550308280077|781771.4206229172|2022-03-14 18:21:06.171
163255486492182122|198439858581013527|6709982.319992007|2022-03-14 19:04:48.2
4813222101752221934|4733846158319815254|49002041.43307167|2022-03-14 20:06:03.059
4813785051705639888|4821947826030248542|11380681.14669092|2022-03-14 22:04:32.589
4764526930781276029|4732720258412971142|11551095.011872618|2022-03-15 00:32:46.356
146929937842962658|220394906764443772|4902585.496377259|2022-03-15 03:04:05.94
4796896553103001590|4678114112931103955|17642091.483833045|2022-03-15 04:37:20.042
171418260816790371|104708691336364559|13598064.07904886|2022-03-15 05:11:24.716
4816881276449459345|4821103401100117956|47279792.53720451|2022-03-15 07:11:35.521
4808718502124848345|4725683383995204353|1924580.6170499544|2022-03-15 07:33:36.167
4717239134693885364|4653625789957276548|9357.255570863024|2022-03-15 08:07:12.735
4776067404826415194|4790422628638657011|1222609.8532742301|2022-03-15 13:41:17.251
103864266406232118|215609832160362528|13645805.933405478|2022-03-15 15:35:47.691
4740883032737581548|4825888475704198684|8815396.259486625|2022-03-15 15:43:12.12
50665495807919839|172262685746922599|11229132.447762094|2022-03-15 18:53:19.464
4816881276449457403|4827858800541172506|20686484.257655524|2022-03-15 18:59:59.109
4747638432178636249|4710765210229539731|5953762.096670075|2022-03-15 21:59:10.617
4739757132830739841|4630826316843714633|7504109.23311009|2022-03-15 23:07:16.384
4808437027148138430|4805903752357741748|1737165.9517241733|2022-03-15 23:19:29.931
172825635700342790|164662861375733760|25647669.01375769|2022-03-16 00:55:38.688
4814348001659063483|4828984700448016350|539171.9513480591|2022-03-16 04:16:33.251
170855310863368734|113434415614394713|5224484.650550828|2022-03-16 07:56:19.075
4774660029942860197|4775785929849701865|7391210.691916944|2022-03-16 13:07:51.868
4757771531340221367|4780571004453783359|1114147.4179502625|2022-03-16 14:13:33.929
4776067404826411744|4780571004453781951|13213.395500040357|2022-03-16 16:27:41.166
140737488355329863|220113431787734172|466141.86408434267|2022-03-17 04:54:16.561
4729342558692445949|4772689705105885492|1336331.7612737552|2022-03-17 07:30:47.955
58828270132528876|115123265474659437|2549132.7702756366|2022-03-17 07:54:31.602
4747638432178636249|4784793129104442260|5558162.806464444|2022-03-17 09:59:15.032
9007199254742581|135107988821115885|106477.54140376704|2022-03-17 10:50:45.235
194499208907063720|119908340078739726|15638558.199930208|2022-03-17 11:20:18.102
4748764332085477681|4803089002590634215|2174592.019580536|2022-03-17 15:39:59.336
4787607878871552249|4810125877008403035|634532.9328873568|2022-03-17 21:50:25.982
4787889353848258979|4795207703242735909|23734286.185964383|2022-03-17 22:05:07.837
163255486492182122|198439858581013527|3339943.1669701296|2022-03-17 22:40:36.278
197313958674171251|187180859512587107|28922863.56322764|2022-03-18 01:06:51.014
4789859678685234243|4833769775052096158|54926.12144784635|2022-03-18 03:01:55.887
182677259885217839|173107110677054764|1965316.8357278006|2022-03-18 05:32:42.306
4771563805199041271|4834051250028806607|32052543.668542515|2022-03-18 06:15:42.186
4760586281107328787|4818288651333011774|69099265.88603833|2022-03-18 10:29:28.775
155092712167572310|119626865102029322|45841060.88986737|2022-03-18 13:03:43.937
4704572760741904411|4721179784367833109|12930378.183784226|2022-03-18 19:18:04.938
4813785051705641810|4838554849656178418|27044336.438161757|2022-03-19 00:37:58.487
4772126755152462771|4729342558692442706|31492446.81271991|2022-03-19 02:40:20.662
4776630354779835223|4789859678685234936|1199428.4954683674|2022-03-19 02:47:27.117
4812377676822086737|4761712181014168233|5832317.085404396|2022-03-19 04:44:53.165
4806466702311166271|4727935183808891521|688186.2977531627|2022-03-19 05:18:07.255
4798585402963267530|4821666351053539749|2406436.612309299|2022-03-19 06:24:25.161
4796896553103002973|4828421750494595118|254523.26834233457|2022-03-19 08:23:22.484
106116066219917767|156500087051125024|2117986.5885166423|2022-03-19 15:05:57.006
102456891522679728|125537839612953144|87020.32338098578|2022-03-19 16:20:42.877
4729342558692445949|4772689705105885492|4966933.045205014|2022-03-19 19:18:34.197
4712172585113093023|4703446860835062334|2760846.3256591926|2022-03-20 09:30:27.713
199847233464565785|217298682020626443|22685316.76965223|2022-03-20 10:45:58.706
4700350636091245776|4762838080921010942|804266.6836899974|2022-03-20 11:12:58.415
4812940626775507183|4816318326496034999|1283796.484822001|2022-03-20 15:12:44.753
4656440539724386377|4768467580455225834|7018353.11494375|2022-03-20 20:04:58.12
