fromId|toId|amount|createTime
4793800328359183275|4820821926123409050|9777817.409415254|2022-02-05 19:21:48.231
207165582859043391|76561193665298918|4861664.373475067|2022-02-05 20:36:54.136
4779726579523652135|4781696904360626750|3401438.618294712|2022-02-05 20:45:07.726
4817444226402881689|209417382672728412|689559.5302078694|2022-02-05 20:49:53.445
104145741382943379|76561193665298918|7993951.2893493865|2022-02-05 21:09:55.108
4808999977101558626|4819696026216563354|9202122.679479951|2022-02-05 21:37:00.89
4820540451146697922|4814066526682352528|5303173.840072018|2022-02-05 21:37:30.229
4667699538792808461|4809844402031689743|1512321.0213417404|2022-02-05 21:43:29.152
4668262488746232032|4693595236650190914|6614283.857587413|2022-02-05 21:52:30.294
4812940626775507579|4772126755152462323|4383812.608132247|2022-02-05 22:34:20.495
141018963332039083|203787883138514961|3135587.9844204816|2022-02-05 22:54:56.771
206039682952201329|4805340802404322622|4546227.9690599805|2022-02-05 23:17:00.985
90071992547410781|103301316452811151|3022949.8846704895|2022-02-05 23:53:37.04
4813785051705640185|4768749055431937875|489188.36127135437|2022-02-05 23:55:25.621
4806466702311162787|4767060205571670779|2242984.341996883|2022-02-06 00:50:50.911
4811814726868664515|4796896553102999779|7777573.160226301|2022-02-06 00:51:00.856
197032483697459726|76561193665298918|6444389.372387391|2022-02-06 01:26:02.286
4820540451146698893|215328357183653907|3796121.584931975|2022-02-06 01:42:38.661
165507286305866015|4813222101752221934|2863678.840452517|2022-02-06 01:44:56.776
4808999977101558738|4822792250960383695|420639.6056778305|2022-02-06 01:54:40.17
4815192426589194789|4781696904360626750|5572478.086344985|2022-02-06 03:03:12.866
4816318326496037940|4805059327427611668|6786822.340509899|2022-02-06 03:51:00.263
187462334489298897|4812940626775509281|1271714.2777860279|2022-02-06 03:53:34.355
4818288651333010850|4757771531340219745|4518979.071563588|2022-02-06 03:59:43.757
150589112540202131|207447057835754291|3829926.1152795726|2022-02-06 04:11:35.025
4821947826030250061|4684306562418739369|3111580.112400032|2022-02-06 04:20:30.194
191965934116668915|211106232532993233|5244660.166376228|2022-02-06 04:24:30.706
4668825438699653858|4801118677753662180|2016089.824553148|2022-02-06 05:09:24.21
165507286305866506|4812377676822086737|3842965.290253356|2022-02-06 05:20:43.141
4727090758878760737|4816881276449460519|5525664.5493092295|2022-02-06 05:54:43.937
213639507323388831|187462334489297695|1134526.1428137154|2022-02-06 05:55:53.891
4758053006316932351|4770437905292201595|7230543.813740772|2022-02-06 06:07:22.549
174795960537318207|209417382672728443|5462487.82853899|2022-02-06 06:13:37.216
4787607878871549729|4790985578592077621|3359125.4407581394|2022-02-06 06:19:23.846
4797459503056423400|4823355200913803805|9926483.70226942|2022-02-06 06:25:56.543
4779445104546942487|4748482857108770861|4838266.428360905|2022-02-06 06:28:26.921
163255486492182368|189151184349562680|8387411.315967525|2022-02-06 06:51:48.719
200410183417988374|198721333557724548|2582683.714008032|2022-02-06 06:52:12.653
4804777852450898542|4820258976169984449|9678688.386535514|2022-02-06 06:53:43.347
189151184349562195|205195258022069279|7029259.83126598|2022-02-06 07:05:22.685
183521684815349774|194499208907065237|6690149.0246492205|2022-02-06 07:16:33.846
4768749055431935995|4807592602218006534|1035660.1189451464|2022-02-06 08:05:36.332
4724557484088364778|4812659151798799674|5167168.085559857|2022-02-06 08:18:56.425
200410183417988374|4823073725937094430|2626667.857846945|2022-02-06 08:24:15.893
197313958674171239|4814066526682351826|9066053.455230469|2022-02-06 08:30:30.126
138204213564932119|4713579959996649398|8397384.1997124|2022-02-06 09:09:24.821
162692536538760186|185210534675612494|8713602.210047984|2022-02-06 09:22:27.705
4711609635159671780|188869709372850990|4045501.258054374|2022-02-06 09:47:51.01
4681491812651634701|135389463797825730|5155839.974948069|2022-02-06 10:18:44.104
157907461934680030|185773484629034833|8372928.392637893|2022-02-06 10:46:08.509
4812659151798797955|4810125877008401946|5194565.38023402|2022-02-06 10:59:50.948
104990166313075455|157344511981257065|4774411.6062688725|2022-02-06 11:24:49.007
4811251776915245869|4805340802404322437|9835610.384724313|2022-02-06 11:29:38.992
203224933185093984|141863388262170658|4444566.110953367|2022-02-06 11:35:24.877
41376821576467896|210824757556282928|4420615.855718748|2022-02-06 12:46:57.557
171136785840079348|205195258022068686|6532666.129156958|2022-02-06 12:53:21.222
4819977501193274028|4827295850587752241|8273604.979617781|2022-02-06 12:55:53.978
204632308068647770|191402984163247020|7172291.357100187|2022-02-06 13:12:20.636
4806466702311164649|4766778730594962152|180367.85441588488|2022-02-06 13:16:00.964
95982967058335146|209417382672729640|736199.2617095781|2022-02-06 13:34:27.031
28710447624489049|157063037004548097|7419564.676473707|2022-02-06 13:53:55.263
4812377676822088513|4815192426589193642|257069.52789720462|2022-02-06 13:58:21.652
4777756254686677042|4799429827893397628|7195181.395985417|2022-02-06 14:10:44.894
4805622277381033103|4739757132830739841|9743154.979871314|2022-02-06 14:13:37.189
201536083324831322|4797740978033134841|8841206.560926331|2022-02-06 14:25:27.241
204632308068648428|4812377676822085883|89713.87650449692|2022-02-06 14:48:45.667
4801963102683794364|173951535607185951|4553757.479605917|2022-02-06 14:51:58.8
4821666351053539620|4805340802404322437|9879683.89621527|2022-02-06 15:16:48.35
194217733930353666|4825607000727486474|5018348.50205735|2022-02-06 15:24:35.763
203787883138514961|4798866877939978194|5694007.631299184|2022-02-06 15:27:23.121
4778882154593517859|4705980135625457987|9743735.02328201|2022-02-06 15:32:07.652
4801118677753661471|136796838681380255|919547.5052709001|2022-02-06 15:53:24.038
4818851601286433815|4732438783436263338|9155061.743457211|2022-02-06 15:55:30.618
4789578203708522835|4825044050774065513|6349375.640082569|2022-02-06 17:16:29.305
4818851601286431722|4813222101752218809|1840317.3676789463|2022-02-06 17:20:04.835
4758053006316932351|4768749055431937875|1948522.4927145794|2022-02-06 17:45:10.691
153966812260730100|4817162751426169284|1387161.5969966112|2022-02-06 18:08:23.815
188025284442720199|203506408161806097|1291164.6150902857|2022-02-06 18:13:49.092
4809844402031691509|4791830003522209513|1617124.6749790558|2022-02-06 19:08:13.198
4819977501193274548|4753549406689559596|3842347.954717157|2022-02-06 19:26:40.622
211106232532992957|195343633837195841|8275366.304828342|2022-02-06 19:48:36.327
136796838681380711|208854432719308393|196738.28924282378|2022-02-06 19:55:02.532
4777756254686677414|4806466702311164389|2603448.940686509|2022-02-06 20:25:12.362
151433537470334655|210261807602861441|5449615.493321531|2022-02-06 20:29:30.771
77124143618719771|4813503576728932312|5173050.4160826225|2022-02-06 20:30:08.974
4793800328359185324|4802526052637216768|8808525.251454646|2022-02-06 20:51:41.397
206321157928912078|215609832160363854|531118.3019230581|2022-02-06 20:55:55.663
4805340802404322622|4821103401100118934|6976568.5275897|2022-02-06 21:10:33.135
170573835886657970|205195258022068828|4528797.295142136|2022-02-06 21:17:28.337
4747356957201927601|4790985578592076960|51328.950811483366|2022-02-06 21:44:24.145
28710447624489049|211106232532994037|7311271.390389634|2022-02-06 21:52:40.66
4821384876076829419|4819414551239854474|2494305.5936697945|2022-02-06 22:05:49.578
81064793292670219|4818288651333009486|5398888.31259518|2022-02-06 22:07:21.889
4823636675890514752|4814066526682352272|8434908.519464755|2022-02-06 22:09:36.02
4796052128172869184|4809281452078269952|5501690.373710226|2022-02-07 00:20:03.606
4753549406689560066|4815192426589193642|1702188.2404357546|2022-02-07 00:22:27.061
4802526052637214356|4792674428452341358|6880066.59100777|2022-02-07 00:46:26.345
4800555727800240556|4781415429383917454|199161.7911602106|2022-02-07 00:55:52.823
205476732998778932|175640385467449422|444906.2015679506|2022-02-07 01:16:15.293
4794926228266029078|145804037936120968|4177126.371227983|2022-02-07 01:34:01.268
4705698660648748754|4666573638885967539|6663111.895927135|2022-02-07 01:52:28.202
4773252655059304859|4726246333948625275|8222367.823830689|2022-02-07 02:02:55.903
28710447624489049|212513607416547363|7289378.253738706|2022-02-07 02:16:21.989
4746794007248506426|4783104279244180576|4937944.231358804|2022-02-07 02:41:28.29
4770719380268912167|4748482857108770861|6196915.6750189625|2022-02-07 02:59:03.914
4803651952544056446|4822792250960380891|1656884.0059029588|2022-02-07 03:39:30.901
4713017010043227996|4812940626775508479|5603627.291855677|2022-02-07 03:45:44.077
121878664915714061|4713579959996649398|4601293.915518682|2022-02-07 03:58:26.558
4787044928918130026|174514485560607749|4076817.59467534|2022-02-07 04:30:56.683
197313958674170100|76561193665298918|9221467.466959056|2022-02-07 04:33:40.82
4811251776915246584|4745386632364953091|5903808.200142462|2022-02-07 04:34:32.415
4780008054500363024|4778037729663388252|2096510.3287588104|2022-02-07 05:08:46.247
4805340802404320182|4820258976169984808|9513792.138330875|2022-02-07 05:41:39.466
4819696026216565530|4784230179151020670|1785279.876022351|2022-02-07 06:49:40.825
123004564822557410|180425460071531318|1255530.6128096788|2022-02-07 06:52:15.812
4820540451146698420|4820540451146698648|8102804.471761724|2022-02-07 07:16:17.327
4732157308459552607|147211412819673116|7446327.18697693|2022-02-07 07:26:21.229
4779445104546940131|4698661786230984369|8749078.822091028|2022-02-07 07:59:26.795
4799148352916686553|4815473901565904685|2296159.5997088435|2022-02-07 08:01:23.507
154248287237439971|193373309000220751|9835279.96646565|2022-02-07 08:02:35.227
191684459139957556|172825635700343668|2572574.0280795963|2022-02-07 08:09:32.952
4807029652264584847|4812659151798797955|8665059.975719158|2022-02-07 08:38:30.649
198439858581013553|198439858581013404|5597741.337047474|2022-02-07 08:54:47.044
4790704103615366302|4820821926123406312|9022537.789551487|2022-02-07 09:29:31.804
4810688826961824289|4822229301006961572|5850969.101283885|2022-02-07 10:37:40.79
197313958674170316|214765407230231868|5170114.166950614|2022-02-07 10:56:09.31
4824199625843934230|4790141153661943934|7989207.229870917|2022-02-07 10:59:12.371
202661983231673474|124693414682821896|3772743.716754523|2022-02-07 11:14:36.522
4727935183808892758|4732157308459552676|6794168.207323602|2022-02-07 11:35:10.663
4825044050774066922|96264442035045635|8998770.21763869|2022-02-07 11:44:17.63
4798303927986554731|4790985578592077621|2933476.574963053|2022-02-07 12:50:41.033
4769312005385356682|4740320082784159061|3434608.195802593|2022-02-07 13:05:36.361
183240209838638077|135389463797826396|4896283.465966613|2022-02-07 13:11:20.111
4823073725937092599|205476732998778930|1739842.140041118|2022-02-07 14:23:13.716
4712172585113093023|4817162751426167599|6540126.648984318|2022-02-07 14:37:42.532
4742008932644422562|4767060205571670779|5229017.763866134|2022-02-07 14:44:22.752
156500087051126871|187180859512588238|4713879.094568463|2022-02-07 14:52:45.155
4812659151798799388|4801118677753662451|9019849.885029785|2022-02-07 15:20:24.047
4800274252823530747|4726527808925339369|7688840.296500426|2022-02-07 16:21:26.364
4765089880734697099|4807311127241295489|4491879.280549725|2022-02-07 17:42:16.271
4734409108273234940|4817725701379588934|9415967.577278934|2022-02-07 17:46:18.015
4805340802404320182|4818851601286431505|4321878.210340251|2022-02-07 17:49:34.117
4778882154593517859|4810407351985111337|3785516.8864825172|2022-02-07 18:07:46.872
4727935183808892758|4825044050774069137|4670244.079748276|2022-02-07 18:10:44.155
146648462866252515|54606145481867469|8661738.058737298|2022-02-07 18:42:06.095
4720616834414413659|4814910951612483345|5542717.080325602|2022-02-07 19:04:17.923
4783667229197599710|4678958537861236870|6312113.296794486|2022-02-07 19:08:37.307
140456013378618647|4814066526682351870|4404450.92767738|2022-02-07 19:32:26.328
209135907696018794|4814066526682351826|2446755.270336256|2022-02-07 19:54:20.15
4761993655990879191|4776348879803122483|8983312.50966959|2022-02-07 20:24:11.286
195062158860485867|4757771531340219745|2362253.712024699|2022-02-07 20:38:07.844
196469533744038700|4777756254686675973|8467535.840661269|2022-02-07 21:03:23.321
4691061961859794334|4827295850587751758|3346226.4773277873|2022-02-07 22:08:57.954
4818570126309722656|4734409108273236547|4194496.059424898|2022-02-07 22:25:23.762
4814066526682353045|4778600679616810975|896867.2710596349|2022-02-07 23:03:02.869
4781133954407204119|4742853357574554755|5141867.28004079|2022-02-07 23:41:48.086
4734972058226658355|4805059327427611668|1490836.59377924|2022-02-08 00:05:48.178
4805622277381032663|4744823682411531796|5569504.481594794|2022-02-08 00:49:39.309
4816318326496037006|4791548528545499120|7465330.344227404|2022-02-08 01:06:47.201
4825607000727488516|4804777852450899830|147109.72145220102|2022-02-08 01:35:15.645
4742571882597843310|4821384876076826972|5920500.561388091|2022-02-08 01:45:50.4
164099911422312478|4824762575797358548|2503023.414010391|2022-02-08 02:04:06.822
166914661189421062|187180859512588238|3552840.457938243|2022-02-08 02:12:46.823
4806466702311164649|4782259854314048543|2834431.7128404905|2022-02-08 02:13:08.068
4716676184740465042|4776911829756545492|2129191.3835522267|2022-02-08 02:37:26.649
146366987889541211|163255486492180622|6876936.745361386|2022-02-08 02:45:18.692
4805622277381030755|4735535008180079700|6814397.457405477|2022-02-08 02:47:26.798
4820821926123405698|4805622277381034211|8770378.548777279|2022-02-08 02:55:49.452
4779163629570231640|4766215780641541022|6891395.442702116|2022-02-08 03:09:24.834
4749045807062191017|135389463797826396|7841071.773001666|2022-02-08 03:11:44.472
196751008720750065|206884107882333389|385084.5446334916|2022-02-08 03:20:40.826
4805340802404320182|4815192426589192984|5369298.086930841|2022-02-08 03:32:36.92
4741445982691003695|4815192426589196163|9443434.031304864|2022-02-08 03:51:11.65
4807592602218008280|4733846158319816456|2026201.3092153154|2022-02-08 04:36:24.667
4810407351985111337|4827577325564461393|9184744.697151668|2022-02-08 05:05:00.267
212795082393255999|4765652830688119932|7756168.045138528|2022-02-08 05:07:59.868
4777193304733256623|4791548528545500351|8769131.775957441|2022-02-08 05:09:20.797
194217733930352808|76561193665298918|6949773.768996328|2022-02-08 05:25:29.477
4820540451146698648|4713579959996649398|450688.80739901785|2022-02-08 05:33:26.255
4825607000727488516|4675862313117419332|2398528.5072214515|2022-02-08 05:50:12.43
212513607416546878|190840034209824780|1443923.0511713496|2022-02-08 06:00:28.942
201254608348119192|202661983231672842|8666143.406895703|2022-02-08 06:57:57.587
4687684262139265564|127789639426639120|8501521.904935053|2022-02-08 07:03:18.944
4649403665306618848|4801118677753662180|5624279.645914612|2022-02-08 07:03:29.292
214202457276809344|93168217291228616|7327485.341702118|2022-02-08 07:56:20.645
4823355200913802386|4784511654127731693|3939517.530769031|2022-02-08 09:05:10.274
4787044928918128464|4805340802404322720|2973413.968436601|2022-02-08 09:12:47.117
66146619527004315|4783104279244181632|4033024.9312453135|2022-02-08 09:51:12.241
4790422628638657891|4815473901565905712|3125923.9526795945|2022-02-08 10:21:16.696
4815755376542616140|4777474779709966984|3017101.53951022|2022-02-08 11:14:54.716
4778600679616807730|4799992777846817426|8187516.421265114|2022-02-08 11:16:55.512
4812377676822089350|4743979257481399502|7014437.541928504|2022-02-08 12:10:23.95
195062158860486587|80220368362538805|8250068.232091409|2022-02-08 12:12:03.661
4753267931712850137|4799992777846819311|5130249.696260862|2022-02-08 12:56:14.261
4734972058226657117|4774378554966148997|6906572.237423469|2022-02-08 13:27:35.406
4810970301938534722|4812659151798798500|2134118.496120899|2022-02-08 13:32:46.811
4804496377474187679|4726246333948625275|677887.1164580802|2022-02-08 13:50:08.742
4713579959996645606|4736942383063630066|581298.1897872005|2022-02-08 14:11:38.153
207165582859044044|175358910490740040|7087476.739034255|2022-02-08 14:21:41.034
4805340802404320182|4812940626775507719|3068785.6072655097|2022-02-08 14:31:29.253
4746231057295085415|4821666351053541523|9800252.74304597|2022-02-08 14:32:40.715
4810970301938534722|4818007176356300980|6500908.740453159|2022-02-08 14:39:28.835
4817162751426169243|4821384876076829357|9723752.17126752|2022-02-08 14:39:33.775
4760867756084035815|4780289529477071366|8791962.315703861|2022-02-08 14:41:45.567
4758053006316932351|4760867756084039473|3593858.1648477353|2022-02-08 14:51:47.902
172544160723632708|155092712167572198|1160184.4649004377|2022-02-08 15:03:53.726
4711609635159673516|4816036851519326774|3300279.1691256184|2022-02-08 15:28:52.01
4740320082784159061|203224933185093984|4088747.386898053|2022-02-08 16:35:33.459
4751297606875875185|4808999977101559701|5021681.443223146|2022-02-08 17:40:04.86
4808999977101561444|4799992777846819982|4428019.09437202|2022-02-08 18:12:31.574
213639507323388831|160440736725074415|3957484.283483416|2022-02-08 18:14:50.287
38843546786071948|4824199625843934013|652783.4966209511|2022-02-08 18:48:13.919
95982967058333976|199284283511144515|7108271.628315604|2022-02-08 18:58:33.386
4756082681479958437|158188936911388796|1359635.2560145308|2022-02-08 19:01:32.231
95138542128202619|148337312726516137|9913254.711490039|2022-02-08 19:15:46.496
4817725701379591279|4790422628638657891|8167906.66803997|2022-02-08 19:16:27.02
4806748177287876441|207165582859044507|6428550.225487122|2022-02-08 19:18:15.01
4759741856177195576|4805340802404319565|6965391.822064868|2022-02-08 19:34:35.022
28710447624489049|189432659326273612|2549216.3070423948|2022-02-08 19:44:10.32
4783385754220889971|4820821926123407363|3829902.7019693586|2022-02-08 19:46:16.669
4800274252823531738|4632233691727269652|1184157.3392803362|2022-02-08 19:58:31.37
170855310863369198|177892185281135716|7376838.052494807|2022-02-08 20:09:11.546
4765371355711407323|4826732900634330175|2531646.546225413|2022-02-08 20:21:29.304
4814348001659060241|4723431584181518354|7462414.053223305|2022-02-08 20:43:34.03
4680647387721498730|4812096201845375317|854769.5119255638|2022-02-08 20:58:27.891
4821947826030250061|4808437027148138875|3048461.8587442534|2022-02-08 21:08:52.497
133419138960851803|103301316452811151|1604019.781733188|2022-02-08 21:41:09.272
202661983231673474|212513607416546558|1120770.0509794194|2022-02-08 21:45:29.675
189151184349562195|4766497255618251538|6892308.780036917|2022-02-08 22:49:38.391
4758053006316932351|4816318326496038717|3642331.8816705365|2022-02-08 23:15:46.45
4790422628638654782|205758207975489944|6456580.779453449|2022-02-08 23:41:19.341
4817444226402880771|4770719380268911806|6276751.099347186|2022-02-08 23:45:42.591
4747638432178635369|4658410864561357281|473676.6249625124|2022-02-09 00:16:25.599
4745105157388243264|4723431584181520981|6404097.028178787|2022-02-09 00:58:43.872
162974011515471078|175358910490740060|9175451.221667755|2022-02-09 01:06:48.896
4771563805199043802|4814066526682352528|7475832.533457738|2022-02-09 01:16:30.584
190840034209825492|4819696026216563881|6226313.726743709|2022-02-09 01:50:50.989
64457769666740947|173951535607185951|3212852.787990491|2022-02-09 02:15:23.126
208572957742596946|169729410956526482|2881042.138901878|2022-02-09 02:54:20.826
4827295850587751758|165507286305867605|6082660.214300882|2022-02-09 03:09:29.042
4777193304733256996|4821103401100118934|5025928.1240674425|2022-02-09 03:11:07.513
198439858581013380|121597189939004422|8584413.515180122|2022-02-09 03:27:49.73
4817162751426168886|4782822804267468728|5694586.556826197|2022-02-09 05:08:07.284
4825607000727488691|4816036851519328366|3783992.845734151|2022-02-09 05:20:00.891
4756082681479958320|4815192426589195579|6758044.373960792|2022-02-09 05:52:43.78
4816036851519327586|4821103401100118978|4400170.965653694|2022-02-09 06:04:56.293
4824481100820645640|204632308068647951|8749961.474223632|2022-02-09 06:40:33.98
4808155552171428905|4803089002590637066|3444986.122479361|2022-02-09 07:50:17.347
4780008054500360204|4803089002590635833|5107554.799482598|2022-02-09 07:58:27.612
202661983231673474|195062158860485900|5535371.429987161|2022-02-09 07:59:23.392
4819696026216563542|4811251776915243088|2500163.0801386586|2022-02-09 08:03:54.503
4816318326496038891|4802526052637216768|2618426.6635714024|2022-02-09 08:05:19.276
4801118677753661471|4813503576728930623|5527140.097570654|2022-02-09 08:28:14.317
4798585402963263599|4687402787162554473|2471229.867086524|2022-02-09 09:27:02.754
4678958537861236870|4824199625843934015|2133160.3969297907|2022-02-09 09:35:23.489
4812096201845375941|4818570126309720887|2413595.7882458614|2022-02-09 09:36:57.993
214765407230232622|196751008720750564|2489974.733756067|2022-02-09 09:48:34.997
156781562027835901|4779445104546941072|7863399.508344504|2022-02-09 09:56:31.117
4669951338606497858|4822792250960383632|3789523.7126318794|2022-02-09 09:57:05.645
4713017010043227996|4816881276449459628|1764794.6969366414|2022-02-09 10:10:13.114
4819977501193274844|4675299363163997546|9916542.12191416|2022-02-09 10:16:17.108
4793800328359183275|4742290407621133055|7634291.807056692|2022-02-09 10:59:52.51
4695284086510454912|4815755376542615520|7163394.697522031|2022-02-09 11:22:38.305
4816318326496038264|4649403665306618848|6617346.29037046|2022-02-09 11:23:49.752
4815192426589193830|4818288651333010850|8220118.039245336|2022-02-09 13:11:07.623
4817162751426168846|4691906386789926812|8433167.7600905|2022-02-09 13:46:10.808
4805340802404320182|4769593480362066719|2734186.6325864308|2022-02-09 13:47:27.591
4817162751426168846|4804777852450899830|975329.9534321947|2022-02-09 14:07:13.153
4778037729663385761|4784511654127730833|5830060.349456423|2022-02-09 14:32:01.584
4681491812651634701|188306759419429062|3511884.5092134923|2022-02-09 14:35:50.746
84723967989907854|174514485560607298|3592424.5527562504|2022-02-09 14:53:15.227
209417382672728412|171699735793500708|6687433.702104618|2022-02-09 15:21:40.059
4807029652264586643|4778600679616810975|1815897.6883499566|2022-02-09 15:27:14.344
50665495807919839|4815192426589192734|3419559.84593063|2022-02-09 15:30:33.74
4704291285765195764|4811251776915244854|3711170.100217003|2022-02-09 15:53:39.42
4782541329290758737|4805903752357743247|9418118.813434951|2022-02-09 15:57:31.57
208854432719308714|4790141153661948227|6925898.750774012|2022-02-09 17:34:38.964
206321157928912886|200973133371410301|7066867.607754094|2022-02-09 18:32:57.164
4658410864561357281|155374187144284099|235238.1529845149|2022-02-09 18:45:26.634
4821103401100118934|4786763453941418908|4534205.32620112|2022-02-09 19:13:48.928
206884107882332774|139048638495066056|730723.1893927269|2022-02-09 19:25:58.036
4689091637022821020|4825607000727489034|2609889.430847578|2022-02-09 20:30:51.378
4824199625843935464|4801681627707081434|8272462.733581805|2022-02-09 20:40:33.047
85849867896750841|163818436445602872|4656098.597018043|2022-02-09 21:04:29.258
4782259854314047594|4823355200913803214|9205602.010764573|2022-02-09 21:24:44.606
4792674428452341111|4827295850587751758|1458638.5084845277|2022-02-09 21:57:09.576
146929937842963488|84442493013197708|9643669.512218175|2022-02-09 22:19:37.662
4804496377474189096|4669951338606495432|1024576.6371033271|2022-02-09 22:22:42.973
4776067404826415194|4799148352916689173|263502.05549149687|2022-02-09 22:47:29.081
121878664915714061|4718365034600728871|3080929.152084798|2022-02-09 22:59:15.586
108367866033604363|196469533744039433|9377123.805553766|2022-02-09 23:19:05.636
4752142031806005622|4825044050774065513|7678161.406921543|2022-02-09 23:44:36.337
4810688826961824289|4811251776915245879|4287060.761705048|2022-02-09 23:52:47.587
4774660029942860484|4781696904360626750|9211348.2576872|2022-02-10 00:08:59.498
214483932253520528|150870587516912366|821818.645599911|2022-02-10 00:10:03.109
4782822804267468728|4616189618054760184|7336785.753201502|2022-02-10 00:11:46.801
210824757556282866|176203335420872304|6847745.059892641|2022-02-10 01:05:07.782
195062158860485136|4828140275517884501|3890451.519965814|2022-02-10 01:17:14.516
4766497255618250626|4706543085578880826|1227785.4377604425|2022-02-10 01:34:46.728
4809844402031693403|211950657463125585|1220350.097470706|2022-02-10 01:35:31.024
4705980135625458432|4780289529477071366|2495405.246588276|2022-02-10 01:45:51.576
4799992777846817954|4824199625843934230|9963456.033245167|2022-02-10 01:58:38.448
4802807527613924740|4802526052637216768|1313080.5873074648|2022-02-10 02:18:06.161
4768749055431937875|124974889659532342|4161568.8633614434|2022-02-10 02:54:41.762
181269885001663097|169729410956525803|6332490.27878455|2022-02-10 03:13:51.321
4755801206503247093|4770719380268912167|1812246.1636564224|2022-02-10 04:46:31.996
4795207703242739189|4810125877008403965|4521563.380571296|2022-02-10 05:07:53.182
95982967058335711|203506408161806097|9449239.445732804|2022-02-10 05:23:31.092
4676143788094132188|4776911829756546608|506589.30545421253|2022-02-10 05:53:51.904
4794926228266029078|4790985578592079910|9404681.180116685|2022-02-10 06:02:56.249
4812377676822089168|4799992777846817991|6697900.209909223|2022-02-10 06:03:35.599
4765934305664827690|4782541329290756404|9703889.605084604|2022-02-10 06:19:03.875
185773484629033330|209417382672728443|1928603.7405624357|2022-02-10 06:36:45.62
206039682952200409|4782259854314049732|1176853.6562051335|2022-02-10 06:52:17.017
4721461259344545909|4738912707900606664|7346489.35773155|2022-02-10 06:57:01.876
4779445104546941072|213358032346678012|4541992.523574498|2022-02-10 08:05:07.924
4778882154593519827|4781978379337337114|8048003.557965889|2022-02-10 08:26:25.395
4818007176356301195|4742008932644424347|2143184.293156353|2022-02-10 08:57:25.514
4758053006316932351|4804777852450901625|3318643.323835271|2022-02-10 09:30:23.491
4777756254686677414|4760586281107328787|2274456.382980432|2022-02-10 10:25:49.184
4818007176356299678|4801963102683795116|7444808.618198935|2022-02-10 10:33:34.954
4772689705105885717|4808437027148139315|8292774.879366934|2022-02-10 10:43:18.968
4787889353848260539|4776348879803125953|5487032.4326620065|2022-02-10 10:56:00.985
4812377676822089669|4819414551239853994|2388987.6848453195|2022-02-10 10:57:49.457
4717239134693883918|4819977501193274548|6097388.48120318|2022-02-10 11:03:24.697
165507286305866506|185210534675612494|3790761.509150682|2022-02-10 11:51:06.803
140456013378618039|186617909559165227|2968397.979866313|2022-02-10 11:52:00.206
4811814726868667258|4813222101752220380|3349293.496371318|2022-02-10 11:54:02.88
197313958674171251|215609832160363854|1458638.5084845277|2022-02-10 12:24:06.062
4764526930781274513|4825044050774065513|3554308.8956032177|2022-02-10 12:50:12.707
4720616834414415528|4766497255618252062|8989322.967044579|2022-02-10 12:55:20.184
4790704103615367113|4731875833482840195|3925348.7846697234|2022-02-10 13:08:27.09
4801118677753662451|4778037729663388899|9812854.037882783|2022-02-10 13:53:29.99
4822229301006960236|4795207703242737192|6296114.391450116|2022-02-10 14:06:32.794
4777756254686675581|4813222101752218809|5172052.639407073|2022-02-10 14:10:12.652
4798303927986554731|4787889353848260539|831297.9458744696|2022-02-10 14:25:48.607
4812377676822089350|4814629476635774120|6473452.504291279|2022-02-10 14:39:10.02
4705417185672036765|4788170828824970198|4702324.521492013|2022-02-10 14:55:37.104
4762838080921011047|4819977501193274070|8943291.127610002|2022-02-10 15:18:04.341
4789859678685235625|174795960537318207|525074.4206202273|2022-02-10 15:34:17.486
196469533744038799|175358910490740060|4692738.258582603|2022-02-10 16:25:05.337
4818570126309720220|4818851601286433598|5591723.258039465|2022-02-10 16:28:18.899
4824199625843933908|4780289529477071366|1635686.7286844824|2022-02-10 16:38:55.327
4774097079989440038|211387707509704558|2392709.3796062204|2022-02-10 16:59:05.575
56857945295553881|147492887796384825|5889769.663702815|2022-02-10 17:34:15.397
4816881276449457279|54606145481867469|754821.5539106373|2022-02-10 18:17:46.818
28710447624489049|208291482765887449|3325245.344594371|2022-02-10 18:19:19.398
175358910490739725|172825635700343668|874225.027968828|2022-02-10 18:29:32.105
4817725701379591279|4820821926123408731|1015559.3573283706|2022-02-10 19:03:19.675
4715550284833621331|4812659151798799674|189725.6076928222|2022-02-10 19:15:02.804
4742290407621134688|177329235327713559|8806794.571133442|2022-02-10 19:30:31.736
4816881276449460107|4808999977101561791|3959878.406721725|2022-02-10 19:42:09.333
162974011515471415|4817725701379589372|6114747.406854111|2022-02-10 20:04:13.578
4796896553103001590|4790704103615366968|9837234.780605657|2022-02-10 20:55:05.707
4799148352916686666|4825044050774066945|6510759.57493047|2022-02-10 21:16:24.876
4803651952544058995|4666855113862680180|5651813.142795854|2022-02-10 22:13:26.737
4808999977101558626|4818851601286431380|1260397.3303087757|2022-02-10 23:09:36.826
4825888475704199512|4818007176356301213|8486950.577586321|2022-02-10 23:15:57.682
185492009652322941|189714134302983384|2788235.3114174963|2022-02-10 23:22:38.613
4798303927986554731|4813503576728930243|6127111.988679261|2022-02-10 23:25:14.45
4792392953475631601|195062158860486587|8790801.62835829|2022-02-10 23:59:52.452
193654783976933222|4816318326496038891|2824275.8807571856|2022-02-11 00:24:26.401
