mediumId|accountId|createTime
39582418600078|4770719380268911806|2022-04-17 07:52:15.801
17592186045886|179018085187978097|2022-04-17 11:14:10.519
8796093023599|4835458624912361190|2022-04-17 14:45:57.31
17592186045301|4846154674027366149|2022-04-17 19:11:48.461
43980465112232|4727372233855470960|2022-04-18 03:16:13.779
13194139533642|4796896553103002679|2022-04-18 03:19:37.409
17592186045717|164662861375735229|2022-04-18 05:34:26.9
21990232555905|4842214024353416336|2022-04-18 07:03:32.161
43980465112307|205476732998780092|2022-04-18 07:32:24.474
26388279066824|202380508254962554|2022-04-18 08:03:21.446
4398046511945|189432659326271754|2022-04-18 09:14:19.313
39582418600807|235031605553398885|2022-04-18 09:18:23.941
4398046512026|4839117799609599154|2022-04-18 10:05:10.602
21990232556919|194780683883774288|2022-04-18 13:20:06.708
17592186045085|214202457276809344|2022-04-18 16:37:40.527
21990232555705|4788733778778391787|2022-04-18 18:06:48.277
35184372089790|4718365034600728871|2022-04-18 19:25:00.532
43980465111674|4841088124446573031|2022-04-18 19:59:07.882
17592186045829|4818007176356302874|2022-04-18 21:36:15.506
39582418601130|215328357183652906|2022-04-19 00:30:31.538
43980465112444|133419138960851392|2022-04-19 00:38:47.036
43980465111227|4795770653196157892|2022-04-19 01:05:29.774
17592186045886|179018085187978097|2022-04-19 05:57:46.898
13194139534479|4816881276449459388|2022-04-19 08:01:15.089
30786325579099|4814348001659061695|2022-04-19 09:08:05.588
39582418600342|4819696026216566837|2022-04-19 10:26:59.216
4398046512102|4803933427520768657|2022-04-19 10:47:41.49
21990232556696|4812940626775507910|2022-04-19 13:18:20.788
4398046512372|4805622277381032785|2022-04-19 14:10:37.352
4398046511613|207728532812464577|2022-04-19 15:06:21.677
4398046511769|213358032346678012|2022-04-19 15:51:35.444
35184372090211|4843058449283547681|2022-04-19 15:51:52.791
26388279067976|4838273374679468562|2022-04-19 16:49:30.86
13194139533681|4803933427520768229|2022-04-19 19:08:35.53
17592186044879|211106232532993280|2022-04-19 19:19:27.645
39582418600387|4829547650401437370|2022-04-19 21:49:13.852
35184372089259|4818851601286432921|2022-04-19 22:35:52.722
4398046511920|4806185227334451825|2022-04-20 01:02:16.745
21990232555905|4784230179151024144|2022-04-20 01:14:22.96
8796093022971|4771845280175751704|2022-04-20 02:28:27.896
39582418601313|4818007176356299439|2022-04-20 03:17:25.817
35184372089790|4792674428452341111|2022-04-20 04:18:58.819
43980465111289|4803933427520770185|2022-04-20 06:01:24.615
8796093023003|4750453181945744393|2022-04-20 08:46:59.962
26388279066824|202380508254962554|2022-04-20 10:40:00.084
26388279066900|4816599801472747108|2022-04-20 11:16:11.995
4398046512294|180425460071530870|2022-04-20 14:15:34.527
13194139533661|4845591724073945669|2022-04-20 15:17:57.019
17592186045449|133419138960851803|2022-04-20 19:25:38.038
30786325578305|4786200503987994745|2022-04-20 22:13:27.489
30786325578598|151433537470334678|2022-04-20 23:50:23.768
26388279067445|207165582859043176|2022-04-21 01:14:37.596
43980465111647|4807592602218007410|2022-04-21 04:08:21.36
26388279066796|131167339147167093|2022-04-21 06:18:05.224
21990232556869|4774097079989437541|2022-04-21 07:34:46.228
21990232555791|4748482857108766741|2022-04-21 08:05:39.646
17592186044956|4711046685206253441|2022-04-21 09:05:12.049
13194139533541|4792111478498918717|2022-04-21 09:12:54.838
26388279066865|190840034209824824|2022-04-21 11:05:19.252
43980465111227|4795770653196157892|2022-04-21 12:07:22.861
30786325578347|4827577325564461490|2022-04-21 14:00:08.866
48378511622892|132011764077299093|2022-04-21 14:34:49
21990232556562|215891307137075052|2022-04-21 15:11:09.3
26388279067614|4763963980827855035|2022-04-21 18:30:05.417
21990232557018|4800555727800239154|2022-04-21 20:52:14.994
35184372090211|4813785051705641810|2022-04-21 23:14:51.612
39582418600896|4790422628638657891|2022-04-22 03:37:50.256
43980465112093|4811814726868667258|2022-04-22 03:58:08.125
17592186044987|4800274252823528490|2022-04-22 03:58:59.502
884|234750130576688108|2022-04-22 06:18:46.836
43980465111660|162411061562049727|2022-04-22 07:42:50.429
39582418600885|199847233464566812|2022-04-22 08:57:47.965
26388279067549|4836865999795915712|2022-04-22 18:37:27.703
21990232556171|221520806671287982|2022-04-22 20:50:05.4
26388279066824|202380508254962554|2022-04-22 21:23:55.045
26388279066865|4828140275517884851|2022-04-23 05:31:44.368
30786325578858|4772971180082596847|2022-04-23 06:15:09.956
39582418600310|178455135234557628|2022-04-23 14:26:00.715
26388279066865|190840034209824824|2022-04-23 17:48:54.552
26388279067378|84442493013197708|2022-04-24 07:12:56.397
633|4749608757015611473|2022-04-24 08:42:02.104
35184372090229|4805340802404322720|2022-04-24 09:14:51.191
39582418601101|4749890231992324182|2022-04-24 11:22:33.77
17592186045094|4847562048910920444|2022-04-24 12:01:56.747
21990232556491|4728498133762312648|2022-04-24 14:46:11.292
30786325579078|4783385754220889971|2022-04-24 18:39:58.445
13194139534694|4771282330222333840|2022-04-24 18:52:51.245
4398046511178|218987531880891474|2022-04-24 20:01:48.39
30786325577896|4814629476635775050|2022-04-24 21:32:24.888
21990232556008|4831236500261701172|2022-04-24 22:09:34.771
43980465111727|4745105157388240759|2022-04-24 22:49:34.358
17592186045305|135107988821116755|2022-04-25 05:16:16.592
35184372088878|4802807527613923848|2022-04-25 05:25:03.588
21990232556212|4779163629570232400|2022-04-25 06:20:08.525
35184372090191|4816599801472747127|2022-04-25 08:52:47.261
43980465112232|4727372233855470960|2022-04-25 16:40:27.875
240|115686215428080344|2022-04-25 20:53:19.977
768|174514485560607298|2022-04-25 22:48:46.906
39582418601130|215328357183652906|2022-04-26 00:49:34.515
8796093023088|4839962224539733435|2022-04-26 00:58:15.407
43980465111288|164662861375733807|2022-04-26 02:14:52
43980465111674|4841088124446573031|2022-04-26 03:58:47.345
35184372089297|89227567617279187|2022-04-26 06:49:28.369
43980465112493|190840034209824824|2022-04-26 08:12:58.523
13194139533541|4792111478498918717|2022-04-26 11:01:17.288
26388279066646|4847280573934207883|2022-04-26 12:40:27.039
30786325577800|4792392953475630948|2022-04-26 13:21:00.08
344|4812940626775509281|2022-04-26 16:03:40.393
39582418599960|4811251776915247285|2022-04-26 17:04:32.025
30786325578554|4809281452078270539|2022-04-26 17:32:16.292
719|189432659326272301|2022-04-26 21:17:45.674
8796093022818|4826732900634329976|2022-04-26 21:38:55.771
30786325578469|4824481100820647281|2022-04-27 02:22:38.461
4398046511740|4794644753289315838|2022-04-27 04:55:55.146
39582418600939|170292360909947020|2022-04-27 07:12:11.187
189|4816881276449460084|2022-04-27 11:06:41.659
43980465111647|4807592602218007410|2022-04-27 12:34:57.69
43980465111192|4817444226402879025|2022-04-27 13:24:46.934
26388279066900|4816599801472747108|2022-04-27 16:19:15.033
17592186045461|4709357835345989208|2022-04-27 17:37:29.756
17592186045277|4716676184740463002|2022-04-27 20:52:08.945
35184372090216|4831517975238410950|2022-04-28 01:06:05.097
26388279067421|4719772409484281441|2022-04-28 04:50:57.796
13194139533760|4773252655059308638|2022-04-28 11:31:47.606
13|189151184349562293|2022-04-28 12:11:36.944
26388279066865|4828140275517884851|2022-04-28 15:33:15.248
4398046511850|218424581927470448|2022-04-28 17:41:38.065
30786325578828|201536083324831322|2022-04-28 18:19:35.602
39582418600064|4656159064747673970|2022-04-28 23:41:44.377
30786325577876|4812659151798799711|2022-04-29 01:11:28.853
39582418600896|4790422628638657891|2022-04-29 03:31:18.957
35184372090211|4843058449283547681|2022-04-29 03:52:31.558
21990232556728|183240209838638895|2022-04-29 04:25:29.903
13194139534214|4831517975238411612|2022-04-29 07:18:35.923
26388279067336|206321157928911436|2022-04-29 09:33:27.316
21990232556019|170855310863368997|2022-04-29 09:56:54.964
26388279067560|4841932549376706906|2022-04-29 11:47:32.86
21990232555970|238690780250638216|2022-04-29 12:31:25.53
13194139534175|206884107882333850|2022-04-29 12:35:44.786
30786325578851|238690780250636739|2022-04-29 14:52:39.12
21990232556008|68679894317400859|2022-04-29 23:36:04.774
35184372089660|204069358115225861|2022-04-30 02:22:28.21
13194139534639|4784511654127733021|2022-04-30 10:37:31.164
13194139534796|4761712181014169799|2022-04-30 11:46:01.394
21990232555534|4734690583249947626|2022-04-30 14:16:14.452
26388279067378|84442493013197708|2022-04-30 17:35:39.646
39582418601130|215328357183652906|2022-04-30 23:10:37.947
48378511623404|4823355200913805612|2022-05-01 08:48:57.832
26388279066796|4836865999795915394|2022-05-01 11:25:21.647
17592186045008|4828703225471304052|2022-05-01 12:45:48.52
26388279067642|4843339924260261076|2022-05-01 20:47:12.256
719|204913783045357619|2022-05-01 23:38:46.519
43980465111734|4845873199050654574|2022-05-02 01:42:19.132
30786325578828|201536083324831322|2022-05-02 03:35:52.708
35184372090216|4831517975238410950|2022-05-02 07:48:30.308
35184372090229|4805340802404322720|2022-05-02 07:49:05.793
30786325578478|4826451425657618853|2022-05-02 10:29:43.442
13194139534639|4784511654127733021|2022-05-02 10:52:56.794
30786325577776|4811251776915245879|2022-05-02 15:54:17.388
30786325578478|4826451425657618853|2022-05-02 17:15:47.999
35184372090186|208291482765885712|2022-05-02 17:34:16.837
43980465111666|4705980135625458432|2022-05-02 18:16:15.211
240|115686215428080344|2022-05-02 19:06:50.666
39582418601381|207165582859043391|2022-05-02 22:16:42.716
43980465112093|4811814726868667258|2022-05-02 23:01:26.766
35184372089753|4844184349190393328|2022-05-02 23:21:13.525
21990232556491|4728498133762312648|2022-05-03 02:21:19.107
21990232556038|4765652830688119544|2022-05-03 04:03:03.477
17592186044819|4772971180082596553|2022-05-03 04:41:51.63
43980465111052|4799148352916687896|2022-05-03 07:39:35.444
8796093022743|4751860556829297540|2022-05-03 09:35:33.271
344|4812940626775509281|2022-05-03 14:20:39.134
21990232555970|238690780250638216|2022-05-03 17:57:29.947
21990232556008|4831236500261701172|2022-05-03 18:57:08.629
21990232556803|212795082393256111|2022-05-03 19:39:49.199
8796093023088|225461456345237052|2022-05-03 19:54:47.408
30786325578461|4845028774120522212|2022-05-04 01:41:28.318
4398046511418|4822792250960382669|2022-05-04 01:52:16.01
39582418601130|215328357183652906|2022-05-04 07:56:50.098
39582418600756|4787607878871549729|2022-05-04 08:30:29.047
30786325578587|4729624033669155775|2022-05-04 12:17:25.892
17592186044987|4800274252823528490|2022-05-04 12:19:24.93
8796093022351|200973133371410314|2022-05-04 15:01:13.717
13194139533642|4796896553103002679|2022-05-04 17:01:50.884
30786325578104|4793237378405764700|2022-05-04 17:33:23.434
189|4816881276449460084|2022-05-04 22:49:24.161
35184372089496|213920982300098932|2022-05-05 01:19:40.671
4398046511850|4748201382132058110|2022-05-05 03:08:29.764
39582418600634|4847280573934207883|2022-05-05 03:36:44.012
43980465111727|4745105157388240759|2022-05-05 05:18:19.981
8796093023008|152559437377176381|2022-05-05 05:22:42.534
30786325579167|4817444226402877516|2022-05-05 13:17:07.713
13194139534511|4837147474772623568|2022-05-05 16:15:19.041
35184372090216|4831517975238410950|2022-05-05 18:28:27.451
30786325577896|4814629476635775050|2022-05-05 18:40:14.996
43980465111826|181269885001662979|2022-05-06 00:31:21.416
43980465112277|4639552041121746027|2022-05-06 01:49:45.212
8796093023113|4849250898771185753|2022-05-06 07:34:13.265
21990232555555|4834332725005518520|2022-05-06 08:05:06.549
1219|198439858581012591|2022-05-06 09:24:34.023
35184372090297|4826451425657619521|2022-05-06 11:36:48.816
4398046512065|176203335420872640|2022-05-06 15:29:56.113
39582418600896|4789859678685234243|2022-05-06 20:27:23.112
26388279067954|4790704103615366968|2022-05-06 20:58:04.416
26388279067692|4797178028079710253|2022-05-06 22:09:50.553
30786325577873|4841088124446573031|2022-05-06 22:31:38.278
35184372089804|4825607000727488516|2022-05-07 05:15:47.751
21990232556919|4836584524819205124|2022-05-07 06:32:53.166
13194139533550|4846717623980788153|2022-05-07 11:35:00.819
39582418600294|202380508254962184|2022-05-07 12:48:19.983
26388279067085|219831956811024013|2022-05-07 17:17:17.32
39582418600735|222646706578129680|2022-05-07 19:34:04.203
13194139533690|193654783976932220|2022-05-07 19:43:39.276
13194139533798|4827858800541171988|2022-05-07 20:37:29.194
4398046511253|4792392953475630650|2022-05-08 00:25:31.073
39582418600469|4771282330222332113|2022-05-08 00:33:21.1
13194139533661|4845591724073945669|2022-05-08 05:08:17.984
43980465112020|4781415429383916181|2022-05-08 06:57:26.555
30786325579167|4817444226402877516|2022-05-08 08:36:07.828
35184372090098|4806466702311165066|2022-05-08 09:06:00.168
8796093022320|4825044050774066845|2022-05-08 09:34:14.652
219|4812940626775507637|2022-05-08 17:21:42.897
35184372090048|207165582859044044|2022-05-08 18:25:21.955
13194139534214|4846999098957498223|2022-05-08 20:10:46.408
26388279067376|4713861434973358192|2022-05-08 22:15:36.598
35184372089753|4844184349190393328|2022-05-08 22:15:40.128
4398046511334|144678138029278608|2022-05-08 23:39:38.21
17592186045113|4816599801472745753|2022-05-09 00:04:53.802
30786325577949|4744542207434820219|2022-05-09 00:40:29.882
43980465111052|4799148352916687896|2022-05-09 01:07:59.18
13194139534353|4793518853382474208|2022-05-09 01:43:10.065
21990232556008|4831236500261701172|2022-05-09 10:08:19.776
35184372090098|4806466702311165066|2022-05-09 12:28:41.579
8796093022511|106679016173339862|2022-05-09 17:59:06.47
26388279066761|219550481834312305|2022-05-10 00:19:11.096
20|204069358115225861|2022-05-10 06:31:37.771
35184372090098|4806466702311165066|2022-05-10 07:14:17.792
30786325577939|4724557484088364778|2022-05-10 07:36:07.497
30786325579167|4817444226402877516|2022-05-10 10:54:29.594
43980465111233|4703728335811773871|2022-05-10 13:51:15.288
39582418600955|203787883138515436|2022-05-10 13:51:27.335
30786325578554|4809281452078270539|2022-05-10 17:39:13.445
17592186045717|164662861375735229|2022-05-10 18:50:55.44
35184372089675|197313958674169932|2022-05-10 19:37:38.153
43980465112455|180425460071531318|2022-05-10 20:00:24.537
719|204913783045357619|2022-05-10 21:18:35.933
13194139534693|201536083324830217|2022-05-10 21:26:52.853
4398046511511|202380508254962554|2022-05-10 21:27:30.464
4398046512554|4814629476635774915|2022-05-10 21:55:16.451
4398046512294|180425460071530870|2022-05-11 01:31:54.763
30786325577896|4805903752357743706|2022-05-11 01:48:16
17592186044527|220113431787733249|2022-05-11 04:55:44.995
30786325578892|205476732998780861|2022-05-11 05:15:48.891
39582418600158|239253730204058474|2022-05-11 05:24:31.879
21990232556372|221239331694575752|2022-05-11 06:59:28.093
26388279066796|131167339147167093|2022-05-11 08:01:18.331
39582418600735|149744687610069602|2022-05-11 08:53:30.992
4398046511740|4794644753289315838|2022-05-11 09:00:36.603
43980465111550|4817162751426170344|2022-05-11 14:54:23.621
21990232555539|205476732998778930|2022-05-11 15:45:32.493
39582418600735|222646706578129680|2022-05-11 17:39:50.171
30786325578306|152559437377176876|2022-05-12 03:29:12.123
35184372089753|4844184349190393328|2022-05-12 04:16:37.171
43980465111826|193091834023511801|2022-05-12 06:49:39.827
4398046511605|4818851601286431499|2022-05-12 08:40:54.366
4398046511418|4822792250960382669|2022-05-12 09:20:35.5
4398046512026|171136785840079438|2022-05-12 09:34:31.257
35184372089297|89227567617279187|2022-05-12 13:01:31.977
26388279068064|4676988213024261509|2022-05-12 14:18:53.868
21990232555555|4834332725005518520|2022-05-12 14:31:15.736
8796093022818|4826732900634329976|2022-05-12 20:11:43.132
35184372089753|4852910073468422423|2022-05-12 20:32:59.029
474|212795082393256719|2022-05-12 23:22:42.059
804|4803651952544058670|2022-05-13 01:47:58.637
39582418600735|222646706578129680|2022-05-13 05:37:20.084
13194139533994|4811533251891954944|2022-05-13 06:56:41.978
4398046511334|144678138029278608|2022-05-13 09:21:29.449
48378511622692|4780289529477072306|2022-05-13 09:47:31.791
21990232556598|170573835886658738|2022-05-13 09:50:06.131
30786325577971|4832362400168545142|2022-05-13 10:35:58.699
43980465111108|4769593480362069519|2022-05-13 14:12:39.798
474|4836021574865783249|2022-05-13 14:41:00.302
13194139533434|146085512912831294|2022-05-13 15:26:41.084
35184372089418|4846154674027365682|2022-05-13 18:32:19.283
39582418600807|235031605553398885|2022-05-13 19:16:18.279
43980465111791|4752142031806007603|2022-05-13 20:11:07.379
35184372089461|4761712181014170969|2022-05-13 21:02:30.937
13194139534639|4784511654127733021|2022-05-14 00:12:56.072
43980465111142|4798303927986556036|2022-05-14 03:00:47.256
884|234750130576688108|2022-05-14 06:13:10.289
4398046512198|4846717623980786764|2022-05-14 06:13:21.321
4398046511605|4818851601286431499|2022-05-14 06:28:09.159
35184372090216|4811251776915244070|2022-05-14 07:53:33.213
26388279067581|233342755693135789|2022-05-14 10:59:29.512
48378511623108|4801118677753662407|2022-05-14 11:07:03.828
21990232555799|4791267053568789613|2022-05-14 15:34:59.187
8796093023008|152559437377176381|2022-05-14 15:47:21.713
13194139534450|4811251776915247285|2022-05-14 19:59:03.092
4398046512198|4849250898771182569|2022-05-14 20:19:03.787
21990232556578|4816881276449456324|2022-05-14 22:15:41.216
772|4765652830688120370|2022-05-14 23:16:30.391
39582418601130|4823918150867224148|2022-05-15 01:22:59.835
43980465111288|164662861375733807|2022-05-15 02:48:00.399
21990232555673|4816036851519324512|2022-05-15 03:06:26.572
26388279067514|4802526052637214106|2022-05-15 03:07:02.494
30786325577982|4691906386789926812|2022-05-15 03:31:02.149
35184372089667|4814629476635775050|2022-05-15 03:38:19.678
4398046512304|4839399274586309360|2022-05-15 03:38:23.546
35184372089667|4814629476635775050|2022-05-15 04:40:33.174
26388279067085|219831956811024013|2022-05-15 07:47:03.853
43980465111727|4745105157388240759|2022-05-15 17:10:30.088
39582418600814|4696972936370720476|2022-05-15 17:58:40.868
43980465112307|205476732998780092|2022-05-15 18:24:23.522
35184372090003|174514485560607749|2022-05-15 22:30:42.479
30786325578461|4845028774120522212|2022-05-16 04:40:22.323
1184|4814066526682353087|2022-05-16 08:18:54.974
4398046511495|4851502698584869251|2022-05-16 08:51:44.145
39582418600294|202380508254962184|2022-05-16 10:44:11.234
35184372090297|4826451425657619521|2022-05-16 11:26:24.276
13194139533315|4821947826030249219|2022-05-16 11:31:39.225
30786325577954|4816318326496037666|2022-05-16 14:57:48.168
48378511623326|4812096201845377684|2022-05-16 15:16:25.623
43980465111665|4820258976169984449|2022-05-16 16:16:27.554
39582418599947|4775222979896279989|2022-05-16 17:09:38.582
35184372089561|4810407351985115027|2022-05-16 18:07:26.945
26388279067982|177047760351004470|2022-05-16 18:30:22.98
43980465111052|4799148352916687896|2022-05-16 20:32:39.714
35184372088945|4853754498398553704|2022-05-16 23:09:45.744
13194139534593|4842495499330126946|2022-05-17 00:10:24.324
344|4812940626775509281|2022-05-17 04:32:20.738
26388279066760|4741445982691002132|2022-05-17 05:36:05.03
30786325577765|4832080925191833982|2022-05-17 11:07:01.201
43980465112470|4740320082784158355|2022-05-17 13:09:33.484
8796093023088|225461456345237052|2022-05-17 13:24:34.124
35184372089667|4814629476635775050|2022-05-17 14:20:17.416
26388279066865|4828140275517884851|2022-05-17 15:16:14.651
39582418601164|170573835886658738|2022-05-17 16:17:05.681
4398046511920|4806185227334451825|2022-05-17 18:37:15.713
4398046511759|170573835886658738|2022-05-17 19:37:01.006
48378511623250|189432659326273612|2022-05-17 19:49:12.617
39582418600451|4769874955338779144|2022-05-17 20:50:22.977
30786325578467|4816881276449460351|2022-05-17 23:12:16.123
26388279067554|196751008720750564|2022-05-18 00:00:43.444
35184372089640|4742571882597843659|2022-05-18 00:31:09.735
474|4836021574865783249|2022-05-18 06:18:12.308
35184372089783|183803159792058706|2022-05-18 09:39:19.263
8796093023405|243475854854719540|2022-05-18 11:36:07.627
21990232556883|4782541329290758635|2022-05-18 16:01:38.352
648|4780289529477073720|2022-05-18 16:55:35.699
219|4812940626775507637|2022-05-18 18:14:22.435
21990232555661|4687684262139268905|2022-05-18 18:21:40.032
30786325577896|4814629476635775050|2022-05-18 18:51:03.819
4398046511740|4794644753289315838|2022-05-18 19:41:48.336
35184372090191|4816599801472747127|2022-05-18 19:53:44.651
35184372089848|4787044928918127429|2022-05-18 21:27:33.59
39582418600885|204350833091936545|2022-05-18 22:21:54.48
30786325577765|4832080925191833982|2022-05-18 22:22:39.74
35184372089753|4852910073468422423|2022-05-19 02:25:17.973
13194139533562|4845310249097234095|2022-05-19 02:44:40.728
21990232556008|4831236500261701172|2022-05-19 05:14:57.927
8796093023088|225461456345237052|2022-05-19 06:49:43.771
17592186044579|4808999977101559256|2022-05-19 07:09:00.878
43980465111142|4798303927986556036|2022-05-19 10:43:02.603
39582418601377|219269006857601295|2022-05-19 13:48:08.976
30786325578851|238690780250636739|2022-05-19 14:52:19.286
13194139534313|214765407230232597|2022-05-19 16:03:49.254
4398046512124|4814629476635771347|2022-05-19 19:57:11.104
35184372089074|55169095435289956|2022-05-19 21:42:14.455
474|212795082393256719|2022-05-19 22:10:00.765
30786325577923|4836865999795916950|2022-05-19 22:58:35.725
4398046511955|4830955025284991685|2022-05-19 23:08:49.623
35184372089417|47569271064101869|2022-05-19 23:14:44.28
8796093023088|225461456345237052|2022-05-20 03:16:11.18
39582418600756|4787607878871549729|2022-05-20 06:53:55.732
43980465112448|4805340802404321401|2022-05-20 08:24:02.165
13194139534796|4761712181014169799|2022-05-20 10:25:36.466
13194139534750|200410183417988906|2022-05-20 13:29:36.631
30786325578587|4729624033669155775|2022-05-20 17:10:13.506
30786325579099|4814348001659061695|2022-05-20 19:08:59.667
26388279067514|4797740978033134841|2022-05-20 22:02:08.911
26388279067598|211950657463125585|2022-05-21 03:21:23.497
30786325577982|4836303049842492233|2022-05-21 05:01:52.879
30786325578277|199565758487857033|2022-05-21 05:33:49.574
1184|4814066526682353087|2022-05-21 05:34:52.583
17592186045301|4827014375611041683|2022-05-21 05:46:03.831
26388279067781|4799429827893397262|2022-05-21 06:03:18.535
21990232556665|4835458624912360174|2022-05-21 10:54:21.85
39582418601000|199565758487857093|2022-05-21 11:17:05.117
30786325578598|182958734861927490|2022-05-21 12:38:58.3
30786325577971|4832362400168545142|2022-05-21 12:43:48.281
43980465112020|4781415429383916181|2022-05-21 18:05:16.225
39582418600890|157344511981257262|2022-05-21 19:22:05.189
13194139533760|4773252655059308638|2022-05-21 20:15:47.728
35184372090083|4732157308459552607|2022-05-22 05:15:23.928
48378511623319|4809281452078268832|2022-05-22 06:59:45.035
39582418601258|4811251776915246030|2022-05-22 07:47:38.448
8796093023113|4849250898771185753|2022-05-22 08:43:09.063
13194139533315|4841088124446575242|2022-05-22 11:47:47.358
21990232555799|4791267053568789613|2022-05-22 14:05:20.928
21990232556919|4836584524819205124|2022-05-22 14:45:19.907
17592186044527|220113431787733249|2022-05-22 14:51:44.482
35184372088878|4802807527613923848|2022-05-22 19:10:48.592
21990232555705|4782259854314049732|2022-05-22 21:39:42.741
30786325578828|201536083324831322|2022-05-23 01:24:48.546
35184372090176|4846999098957496898|2022-05-23 02:44:02.868
13194139533335|4736097958133499422|2022-05-23 03:26:51.459
26388279067598|4805903752357741496|2022-05-23 05:17:37.823
21990232556728|183240209838638895|2022-05-23 07:00:25.758
1276|4782259854314046646|2022-05-23 07:14:29.339
13194139533690|193654783976932220|2022-05-23 10:55:34.398
13194139533994|4811533251891954944|2022-05-23 11:24:56.048
43980465111678|4839117799609598157|2022-05-23 12:43:48.054
43980465111119|179018085187978243|2022-05-23 14:09:24.06
13194139533406|4800274252823528605|2022-05-23 18:06:23.266
21990232556689|4812377676822089511|2022-05-23 20:21:23.775
582|19984723346457874|2022-05-23 22:18:48.558
39582418600638|160440736725074415|2022-05-24 00:17:25.798
884|234750130576688108|2022-05-24 05:49:21.11
17592186045008|4828703225471304052|2022-05-24 09:42:23.444
4398046512026|4839117799609599154|2022-05-24 12:19:49.261
48378511622563|84723967989909048|2022-05-24 12:33:26.06
43980465111288|164662861375733807|2022-05-24 15:55:08.421
48378511622308|203787883138515767|2022-05-24 20:37:34.664
13194139534313|214765407230232597|2022-05-24 22:48:16.224
502|4803651952544058308|2022-05-25 03:07:36.654
21990232556372|221239331694575752|2022-05-25 03:36:52.439
30786325578908|4809281452078269952|2022-05-25 08:50:56.437
48378511622418|4745386632364951541|2022-05-25 11:18:07.214
26388279067376|4713861434973358192|2022-05-25 12:45:42.584
26388279067252|221802281647999029|2022-05-25 12:55:12.597
39582418601164|170573835886658738|2022-05-25 15:42:52.284
700|229683580995896697|2022-05-25 17:32:00.211
26388279067376|4713861434973358192|2022-05-25 17:57:04.784
26388279067711|211106232532993280|2022-05-25 18:02:26.075
30786325578107|4853473023421845196|2022-05-25 18:38:40.598
48378511623108|4801118677753662407|2022-05-25 20:13:16.329
35184372089496|213920982300098932|2022-05-25 20:55:31.116
30786325578107|212232132439836731|2022-05-26 00:08:31.193
39582418600848|4775785929849700957|2022-05-26 02:20:31.453
35184372090048|207165582859044044|2022-05-26 03:54:47.346
26388279067345|245727654668403014|2022-05-26 09:42:46.481
21990232556957|95982967058335711|2022-05-26 10:28:42.634
48378511623039|4801963102683793653|2022-05-26 12:05:57.022
13194139533870|200410183417988156|2022-05-26 13:46:47.861
4398046512026|4839117799609599154|2022-05-26 18:20:27.058
13194139533352|4803651952544058670|2022-05-26 19:57:21.27
30786325578892|230809480902738357|2022-05-26 20:58:45.877
43980465111164|4781978379337337114|2022-05-26 21:13:50.065
35184372090048|4857132198119080656|2022-05-26 21:23:16.073
26388279066936|4817162751426168368|2022-05-26 23:46:41.245
26388279067549|4836865999795915712|2022-05-27 00:55:09.174
39582418600784|4668262488746233412|2022-05-27 01:36:11.424
4398046512479|239535205180769598|2022-05-27 05:03:35.883
8796093022494|4799429827893396564|2022-05-27 06:12:03.098
39582418600939|170292360909947020|2022-05-27 09:44:48.981
30786325579167|4822792250960380891|2022-05-27 09:57:39.305
43980465111819|4796896553103001770|2022-05-27 10:48:01.583
17592186045805|4795489178219448443|2022-05-27 11:52:00.34
17592186045641|4816036851519324607|2022-05-27 12:08:45.327
4398046512304|4839399274586309360|2022-05-27 15:34:27.356
26388279066912|4794926228266026042|2022-05-27 21:22:08.781
17592186045555|4684588037395450118|2022-05-27 21:44:47.62
35184372089561|4810407351985115027|2022-05-27 22:22:51.549
13194139534693|201536083324830217|2022-05-27 22:54:45.947
39582418600807|235031605553398885|2022-05-28 00:06:52.145
39582418600896|4790422628638657891|2022-05-28 00:39:08.099
26388279067642|4843339924260261076|2022-05-28 02:06:33.269
48378511623398|4790141153661944464|2022-05-28 02:21:18.761
8796093023116|4812096201845379150|2022-05-28 02:22:54.661
4398046511415|178455135234556212|2022-05-28 02:49:15.625
30786325578908|4809281452078269952|2022-05-28 03:13:10.221
30786325578719|4817725701379588782|2022-05-28 05:54:38.441
39582418600885|204350833091936545|2022-05-28 11:54:13.192
8796093023244|4805903752357740851|2022-05-28 14:23:13.361
4398046512109|242631429924586599|2022-05-28 15:08:05.883
39582418601253|4857413673095794744|2022-05-28 15:30:09.02
48378511622932|4765934305664829212|2022-05-28 15:52:54.078
13194139533690|193654783976932220|2022-05-28 16:01:02.206
13194139534617|4806748177287874339|2022-05-28 16:47:55.24
13194139533749|4756364156456666947|2022-05-28 17:00:24.441
8796093022807|229965055972606985|2022-05-28 20:06:23.895
4398046511605|4711891110136384946|2022-05-28 21:36:29.529
21990232556057|223772606484973331|2022-05-29 04:44:57.37
17592186044527|220113431787733249|2022-05-29 05:08:13.612
39582418601086|4767060205571670962|2022-05-29 05:45:48.844
48378511623039|4801963102683793653|2022-05-29 06:42:46.247
30786325579064|204913783045359591|2022-05-29 08:26:40.633
719|189432659326272301|2022-05-29 09:12:12.374
21990232556578|4816881276449456324|2022-05-29 09:46:20.846
26388279067023|4818851601286434174|2022-05-29 12:09:39.142
17592186045301|4827014375611041683|2022-05-29 13:42:44.093
30786325578892|230809480902738357|2022-05-29 15:33:46.57
39582418600310|178455135234557628|2022-05-29 16:36:49.313
