loanId|accountId|amount|createTime
4768467580455225834|4656440539724386377|4772940.978581138|2022-01-11 21:37:44.028
195906583790617573|144396663052568102|37716623.31175378|2022-01-12 01:09:10.265
150026162586780165|174795960537318207|9381765.633267578|2022-01-12 05:53:25.729
4789859678685233661|4787044928918127429|19056590.58021374|2022-01-12 10:49:48.086
4796896553103001143|4719490934507571729|44230334.11058231|2022-01-12 12:38:54.763
4727090758878759470|4719490934507573412|1743387.1808409048|2022-01-12 16:42:53.202
4748764332085479760|4803651952544059183|14746674.358368676|2022-01-13 00:03:31.522
4788733778778392986|4704854235718619065|163215.70331123078|2022-01-13 02:49:55.809
140456013378618340|178736610211268135|22271998.61899854|2022-01-13 08:42:50.892
173951535607186225|127789639426639120|15720863.479500568|2022-01-13 09:19:45.139
40813871623045419|101893941569257943|9308740.915282892|2022-01-13 09:42:36.034
4683743612465317690|4777193304733256623|1912893.2348479559|2022-01-13 13:35:28.65
4756364156456667351|4772408230129176151|991206.0447655313|2022-01-13 13:51:52.791
4814629476635772913|4751579081852587246|35592086.935375765|2022-01-13 15:42:49.53
74309393851614507|62205969853057066|695892.9644482073|2022-01-13 16:13:27.737
4793237378405761050|4787889353848258596|6192638.271128913|2022-01-13 16:40:49.681
189995609279693839|201536083324831322|211910.4112800825|2022-01-14 00:37:48.676
183240209838637864|169447935979816196|9812742.476934271|2022-01-14 01:45:20.375
4742008932644422564|4808437027148137977|30757404.058359526|2022-01-14 07:18:41.135
4816881276449456831|4669951338606494822|1477163.9431897646|2022-01-14 08:33:29.087
4818570126309720324|4759741856177193323|31438887.860251505|2022-01-14 12:28:05.022
4778600679616809247|4790985578592079577|3609171.799805619|2022-01-14 12:43:22.774
4662070039258596121|4663477414142149876|16003073.72463364|2022-01-14 13:46:20.511
4738912707900605186|4808718502124848345|9897582.016122896|2022-01-14 16:16:38.723
4817162751426169141|4729342558692445949|2198356.3060732675|2022-01-14 23:57:54.995
4773815605012726784|4748764332085479058|92778952.9695554|2022-01-15 04:25:17.136
4778037729663385656|4761430706037456964|28670829.30439762|2022-01-15 11:28:13.53
4701476535998087259|4682336237581762658|83734423.99106558|2022-01-15 12:28:04.931
103019841476100993|95420017104913827|32135127.321212076|2022-01-15 17:48:36.392
4738349757947184157|4812096201845376718|7559140.1833907785|2022-01-15 20:27:18.856
199847233464565807|181269885001662537|16791974.414240096|2022-01-15 20:43:19.663
4792674428452339975|4742571882597843310|16463408.623325188|2022-01-15 20:57:44.886
23080948090273828|174233010583896126|584672.6481080442|2022-01-16 00:36:42.926
4773815605012727978|4779445104546942487|211774.45286158918|2022-01-16 03:42:55.619
172544160723632419|202661983231672774|194229.42207907382|2022-01-16 05:41:21.572
4798866877939975199|4812377676822087375|53452076.10360585|2022-01-16 06:23:57.871
4695565561487165165|4814910951612484422|8912881.483358067|2022-01-16 06:50:56.014
151715012447043814|180425460071530870|1623372.5120804736|2022-01-16 17:17:05.552
4812377676822087787|4704291285765197238|8218374.576566593|2022-01-16 17:54:39.008
4736660908086921406|4653344314980568623|3263393.458715457|2022-01-16 18:07:17.84
4799992777846817481|4816881276449457279|25314579.148779593|2022-01-16 18:46:31.783
4733846158319813199|4681773287628342191|13487243.020981222|2022-01-16 22:47:10.578
4816036851519324289|4811251776915243170|1104104.3982586148|2022-01-17 00:37:16.244
168884986026393749|194499208907063558|56682308.34813494|2022-01-17 02:06:57.275
4721461259344546011|4773534130036018778|2881845.8476597504|2022-01-17 08:09:24.193
4738068282970473216|4717239134693885142|6638128.12005431|2022-01-17 10:50:52.664
4793800328359184898|4784793129104445542|35993521.73169841|2022-01-17 12:29:31.372
4744260732458108707|4744823682411531139|835257.5138884354|2022-01-17 14:58:37.288
4695847036463876428|4687684262139268905|22605171.551672406|2022-01-17 16:32:57.186
4775222979896279082|4721461259344543792|71763411.44664301|2022-01-17 16:40:21.106
4768467580455225834|4656440539724386377|13505848.05910249|2022-01-17 19:10:19.627
4769874955338776692|4779445104546939015|71597.19642368851|2022-01-18 02:43:55.699
4752423506782717530|4795770653196159561|2913154.7882495695|2022-01-18 03:00:25.25
4821666351053539727|4732157308459552676|14912254.03585261|2022-01-18 07:52:44.409
4695565561487165165|4816881276449459013|23748685.362177942|2022-01-18 08:26:24.616
156218612074415441|176203335420872787|38670599.79539947|2022-01-18 09:26:47.26
151715012447044445|161003686678496613|25332440.62004534|2022-01-18 10:03:04.973
4786481978964706067|4788733778778391787|5192992.15487898|2022-01-18 11:51:51.356
208854432719306769|195906583790616607|549347.1877891774|2022-01-18 12:05:17.562
4689373111999530559|4810688826961824289|60468662.472488716|2022-01-18 12:46:49.703
4693313761673478734|4669388388653073326|7905612.2112581525|2022-01-18 16:27:41.97
4792674428452339975|4742571882597843310|61898442.090388164|2022-01-18 16:47:36.011
4802807527613924388|4771563805199042260|13557012.866057353|2022-01-18 16:52:59.56
165788761282577049|186899384535876684|15157556.274245704|2022-01-18 20:07:04.252
121878664915714224|179581035141398821|13325072.27529468|2022-01-18 20:50:24.528
4747638432178636599|4756364156456668070|9106437.384015437|2022-01-19 00:25:51.184
4804496377474189250|4798303927986556036|2427018.1890896857|2022-01-19 02:38:05.847
4812096201845376053|4792111478498920171|32027946.067551322|2022-01-19 03:03:20.416
4718365034600728461|4811251776915246130|3646302.3626088602|2022-01-19 06:23:36.549
4654751689864119732|4806185227334453586|15210220.623924134|2022-01-19 10:14:47.236
4816036851519325170|4765089880734697099|361716.0199127531|2022-01-19 14:58:29.507
4793237378405761050|4765934305664827429|24780792.476013638|2022-01-19 15:17:31.402
4741445982691000944|4711609635159671780|43567962.61542342|2022-01-19 15:39:36.48
4659255289491491115|4793518853382475502|1942.7477088152104|2022-01-19 16:05:45.739
4738349757947183746|4809844402031690778|164468.55785787196|2022-01-20 01:18:40.458
4725683383995204353|4808718502124848345|3620053.5931596374|2022-01-20 06:02:43.08
4769874955338776692|4789296728731811977|147930.7505002839|2022-01-20 06:25:13.557
174795960537317505|169729410956525803|11875451.951658016|2022-01-20 10:57:35.764
4801118677753661985|4792955903429054616|661925.9931087514|2022-01-20 12:46:19.708
4691061961859793738|4776630354779833667|4306027.221222301|2022-01-20 14:16:21.664
4683462137488606604|4751579081852586260|405373.6849297539|2022-01-20 17:54:11.128
199565758487855797|141300438308750454|7081532.199008288|2022-01-20 19:40:31.488
4812940626775508290|4812659151798798500|8760660.168759141|2022-01-21 00:16:08.778
96827391988466379|200128708441277578|74192772.35513915|2022-01-21 01:23:56.548
4769593480362066552|4789859678685234167|19323995.027873762|2022-01-21 05:50:37.113
4787044928918128957|4770156430315491089|84062.23799443696|2022-01-21 07:12:45.954
162411061562049246|15481123719087265|60899333.532817|2022-01-21 10:09:12.567
4758053006316930815|4724276009111653213|14130.64185079696|2022-01-21 15:50:47.085
130604389193745373|95420017104913942|2676720.539752099|2022-01-21 16:17:18.998
4792674428452341789|4785919029011287364|1096984.1599789131|2022-01-21 18:16:47.139
4741164507714290438|4765371355711407323|1131656.3847269497|2022-01-21 23:59:42.286
91479367430963656|90634942500831977|270538.7559784265|2022-01-22 03:07:31.381
205758207975490061|181269885001663330|66075372.262324594|2022-01-22 03:41:47.355
4643211215818981652|4776067404826411395|25377648.131082084|2022-01-22 07:56:21.34
139048638495064893|194499208907064621|8458142.77432992|2022-01-22 10:43:32.306
4814066526682351986|4746512532271796075|90505178.14099738|2022-01-22 15:00:33.15
4715268809856909330|4814348001659060241|48881974.50977665|2022-01-22 15:52:30.563
4789296728731813013|4768467580455225229|12243768.354409205|2022-01-22 23:48:42.936
4774097079989438526|4779163629570231668|1123669.349936719|2022-01-23 06:50:35.64
36310271995674626|172825635700342790|33710.35748861727|2022-01-23 09:53:38.194
4813222101752218870|4788733778778392616|4727865.45528509|2022-01-23 10:55:11.164
4691061961859793536|4809844402031690778|9491638.477515358|2022-01-23 11:03:14.416
4793518853382472829|4734972058226657117|5109032.35849056|2022-01-23 20:11:11.143
208291482765886012|204632308068647863|53110495.49733011|2022-01-23 20:28:22.915
4633078116657399306|4658692339538069980|39892038.24226458|2022-01-23 22:44:46.714
181551359978373311|139330113471775047|51495366.11870918|2022-01-24 04:01:19.97
4779726579523652020|4730468458599288797|5397285.597058726|2022-01-24 08:06:47.233
4776348879803121745|4727090758878756956|177391.36016640175|2022-01-24 23:27:11.74
4804496377474187552|4814629476635771288|5580242.3144470025|2022-01-25 00:45:52.879
189995609279693839|201536083324831322|18562562.886141855|2022-01-25 03:20:21.343
138767163518354567|169447935979816731|2168508.035977681|2022-01-25 05:35:50.055
4810970301938533467|4804496377474189092|29827902.606306016|2022-01-25 09:20:47.788
4733846158319813619|4765089880734697099|15238222.31600986|2022-01-25 13:42:00.852
4816318326496035254|4742571882597843659|26078316.96052322|2022-01-25 15:34:04.84
156781562027835861|85849867896750841|4745731.020656943|2022-01-25 16:11:46.582
4754393831619690533|4763119555897720878|11742001.271740891|2022-01-25 17:45:21.302
144678138029278107|41376821576467896|20001847.053020604|2022-01-25 18:56:30.344
154248287237440407|189151184349562293|8283748.728683097|2022-01-25 19:55:55.631
174795960537317505|163255486492180716|65542746.12439652|2022-01-25 20:38:02.168
199565758487855797|141300438308750454|4172389.9770081956|2022-01-25 21:47:53.036
209135907696017826|201817558301541026|738063.6901034232|2022-01-26 00:15:28.583
4774660029942859350|4746794007248505416|1831407.9425280527|2022-01-26 02:59:50.862
212513607416546451|185492009652324134|8476358.92832698|2022-01-26 04:05:06.198
4790422628638655176|4810407351985112186|11700540.657742338|2022-01-26 04:24:31.993
4718365034600728461|4734972058226658355|22772712.85803092|2022-01-26 04:48:30.323
178173660257846204|169729410956527085|477256.95633969427|2022-01-26 06:56:58.896
4789296728731812970|4803089002590635833|13455174.823619528|2022-01-26 08:27:56.548
4733846158319815254|4813222101752221934|66728469.95606895|2022-01-26 11:58:39.655
75153818781745396|195343633837195654|3625602.236100766|2022-01-26 18:13:17.676
4805903752357741748|4794644753289316285|1971671.6526859845|2022-01-26 19:57:29.989
4670795763536626687|4748764332085479058|533492.037943855|2022-01-27 03:03:44.894
205476732998780048|172825635700344609|24716853.626765795|2022-01-27 04:38:02.425
4638989091168323203|4803370477567347364|2035.5794088313132|2022-01-27 08:34:33.483
4820258976169986627|4735816483156791502|12567711.677221403|2022-01-27 09:25:04.458
4780571004453781951|4745668107341660898|32766428.763178598|2022-01-27 13:34:13.704
207728532812464877|201254608348120241|6076292.0787546085|2022-01-27 14:59:31.553
50384020831208539|193654783976933070|13425707.10389466|2022-01-27 16:27:46.843
49821070877786797|131167339147166816|24500490.603969138|2022-01-27 21:25:36.14
4724276009111650596|4768467580455223705|19239406.613464437|2022-01-27 23:08:38.358
194499208907063512|203224933185093984|11961547.586112326|2022-01-28 00:18:12.039
4810125877008401786|4806185227334453491|501858.85404125735|2022-01-28 02:36:52.707
207728532812464877|201254608348120241|7488971.023636772|2022-01-28 04:48:28.642
175921860444160165|95982967058333976|19028069.41131536|2022-01-28 06:07:58.158
4745949582318372191|4761993655990880461|13408649.046635909|2022-01-28 12:06:00.635
118782440171898130|27584547717646353|141890.84764222766|2022-01-28 15:06:46.255
4802807527613923521|4812377676822085883|69777.66743927353|2022-01-28 18:48:19.982
4720053884460993137|4673047563350315297|1397953.60061698|2022-01-29 02:57:17.904
4755801206503244591|4812659151798797592|1116065.2208546817|2022-01-29 05:46:22.851
4774097079989438303|4740601557760871393|110418.39545634853|2022-01-29 11:19:50.294
4784230179151020134|4780571004453781622|17348488.437610216|2022-01-29 16:23:08.527
209417382672728403|202943458208383501|44500238.84866352|2022-01-29 21:54:41.618
98234766872019425|153403862307308300|5149914.1463445565|2022-01-29 22:59:31.112
4725683383995204353|4808718502124848345|6756786.21750423|2022-01-30 04:01:53.065
4702320960928220219|4616189618054760184|853179.6113436994|2022-01-30 04:24:05.365
4814348001659062516|4770437905292201595|17191575.675835583|2022-01-30 08:46:22.454
4797178028079710761|4688528687069397895|12346886.05422884|2022-01-30 10:31:51.373
4790985578592078443|4749327282038903055|17972388.745346658|2022-01-30 11:49:00.497
210824757556281852|189432659326272301|40857781.49390558|2022-01-30 16:11:03.718
176484810397581336|190558559233114151|64524436.29641449|2022-01-30 17:56:52.804
4796333603149578441|4715550284833620238|2867814.5433555655|2022-01-30 20:38:33.9
4742290407621134191|4793237378405764097|2338366.4522537324|2022-01-30 23:00:35.57
4819414551239852514|4709076360369275684|31774875.439276773|2022-01-31 01:56:28.34
4806748177287873666|4769593480362067813|62240911.812632665|2022-01-31 06:40:26.796
4762838080921010942|4700350636091245776|5361141.609109605|2022-01-31 08:37:55.781
4770719380268910310|4782259854314048319|2832369.6929858113|2022-01-31 09:06:35.023
50384020831208539|193654783976933070|12905180.33128323|2022-01-31 13:53:17.195
207165582859043664|189151184349562195|35907525.36188445|2022-01-31 14:31:51.295
4751016131899163708|4719209459530860282|1915560.5916394996|2022-02-01 02:59:41.909
4787889353848260714|4704291285765197238|4333271.159909797|2022-02-01 07:57:10.909
153966812260729137|196469533744038368|7014029.322539862|2022-02-01 07:59:31.827
4794644753289315457|4792392953475630948|5640489.689382701|2022-02-01 18:49:24.674
4790422628638657011|4776067404826415194|10113029.716071267|2022-02-01 18:56:43.151
4777756254686676303|4786200503987996860|3346209.791712183|2022-02-01 19:54:02.865
185773484629033755|119626865102030063|26594206.648885224|2022-02-01 22:50:50.738
4821103401100117783|4747075482225216371|757284.2372370232|2022-02-01 23:37:06.465
127508164449927417|155655662120993160|51518553.10333874|2022-02-02 00:45:42.31
4822510775983669781|4808155552171426666|29273692.77868508|2022-02-02 04:31:49.53
4826169950680910231|4777193304733257651|21652354.214265738|2022-02-02 06:57:06.495
209980332626149990|194217733930353666|16473105.590171544|2022-02-02 12:20:21.408
4772126755152463598|4814910951612484422|5225112.92940519|2022-02-02 14:26:42.376
125537839612953144|175077435514028977|4558914.057325938|2022-02-02 16:28:43.459
124130464729399790|93731167244649238|13394285.4731009|2022-02-02 22:29:49.521
4787326403894837552|4751297606875873717|22562678.56729872|2022-02-03 02:07:02.466
4704291285765195211|4733846158319815025|22728892.909183573|2022-02-03 08:26:56.736
4823918150867223327|4702883910881641725|9915740.551676335|2022-02-03 09:02:58.733
4803089002590634215|4767623155525091634|3445921.5578198396|2022-02-03 20:43:16.502
206602632905622611|156218612074415814|4119470.284256085|2022-02-03 22:23:18.105
4810125877008401786|4788733778778392818|6218252.606033921|2022-02-04 03:51:08.561
4809844402031691925|4810125877008403962|3661133.9231805336|2022-02-04 04:00:45.512
4816881276449457840|4790422628638657253|24945575.456775565|2022-02-04 05:51:29.693
4821103401100116014|4781696904360624182|38182678.682101674|2022-02-04 07:48:37.971
191684459139957195|90634942500831977|22939533.75486812|2022-02-04 09:10:43.678
4823073725937092320|4780289529477073720|4452307.806416361|2022-02-04 12:46:53.527
164944336352445400|123848989752690192|1616554.0728451766|2022-02-04 13:49:34.915
4819133076263143055|4670232813583207106|25268068.103015844|2022-02-04 14:07:13.705
4816036851519325170|4765089880734697099|1190995.3444192787|2022-02-04 14:16:11.652
4679802962791367796|4635611391447795535|10328801.471618248|2022-02-04 14:28:34.416
4721742734321256902|4764808405757988859|23876911.8902366|2022-02-04 14:57:49.399
173107110677054764|182677259885217839|2941712.7498462824|2022-02-04 18:28:01.099
4783667229197598735|4667699538792808461|49661746.54407632|2022-02-04 21:10:19.318
104145741382943264|193654783976932220|85191164.67573498|2022-02-04 22:32:15.273
4741164507714291724|4754393831619693874|19338963.713400643|2022-02-05 04:26:58.424
103301316452811898|121597189939005198|14075898.708846832|2022-02-05 08:06:56.193
4805059327427608703|4778037729663385761|22267830.38431172|2022-02-05 10:29:52.06
4812096201845377443|4814629476635774915|39728525.29081853|2022-02-05 15:52:19.378
126663739519795856|182958734861927490|108562.4766266166|2022-02-05 16:38:49.729
4711046685206250745|4744823682411530288|790551.0438386946|2022-02-05 18:04:01.504
4824481100820646110|4779445104546942559|16153284.179894323|2022-02-05 21:28:01.108
4725120434041784605|4764808405757988566|2682350.0966699338|2022-02-06 01:28:14.745
4718083559624017066|4731594358506129324|6000714.334182955|2022-02-06 01:34:00.989
4753830881666271308|4798022453009845636|46319532.90089811|2022-02-06 02:15:22.932
4805340802404320116|4802526052637214106|28674.523802127726|2022-02-06 03:38:55.231
4825888475704198684|4799992777846819311|303531.73196006526|2022-02-06 18:27:12.813
208291482765885980|202380508254962554|22804355.3457136|2022-02-06 21:14:29.609
180706935048242194|177892185281136222|12315734.991528677|2022-02-06 23:44:06.142
4740601557760870279|4734127633296526385|29095863.9883308|2022-02-07 00:08:19.31
4814910951612482362|4810407351985112369|10795052.939225111|2022-02-07 02:32:59.85
4787326403894839254|4763401030874434725|55142845.97284962|2022-02-07 03:06:14.599
4814629476635772913|4751579081852587246|44190910.925347805|2022-02-07 04:39:30.713
51791395714761829|42784196460021467|12539.322850549428|2022-02-07 10:04:39.227
153966812260729137|201817558301540834|397256.5871314364|2022-02-07 15:29:15.08
4751016131899164285|4781415429383916181|208812.9268268715|2022-02-07 19:21:00.999
4744260732458108707|4744823682411531139|28647.94945597179|2022-02-07 22:29:06.406
205476732998780048|172825635700344609|8114343.439169727|2022-02-08 00:42:11.875
4824199625843934391|4813503576728930243|5937547.738929022|2022-02-08 01:45:52.151
199847233464565807|178736610211266634|1834061.1770411192|2022-02-08 02:34:13.951
4820540451146696785|4772689705105886601|53032404.703408234|2022-02-08 04:31:59.896
139048638495064893|194499208907064621|40060736.9870665|2022-02-08 04:34:30.687
4827014375611041673|4734127633296526385|53737836.69746182|2022-02-08 09:28:23.736
209135907696017786|205476732998779483|2646198.0182425687|2022-02-08 13:39:15.091
159033361841521626|95420017104913942|21123748.97203562|2022-02-08 15:24:53.065
4800274252823530060|4805622277381034211|6024136.078406864|2022-02-08 21:14:32.838
4712454060089803230|4669388388653073180|28874097.745709576|2022-02-09 04:39:53.651
190558559233114274|177329235327713559|2700331.7888713456|2022-02-09 06:01:20.717
4731594358506128524|4774378554966148997|28194711.42708773|2022-02-09 06:59:14.728
177329235327713549|148337312726516137|199135.23526225725|2022-02-09 08:26:32.825
199847233464565807|181269885001662537|17917918.464455936|2022-02-09 10:56:49.739
4727090758878759470|4719490934507573412|2661536.912280721|2022-02-09 11:43:44.147
4679802962791369032|4689373111999532835|28486287.578745797|2022-02-10 00:03:49.401
4801118677753661603|4798866877939977742|1326939.861603357|2022-02-10 00:09:30.91
215046882206942087|163255486492181928|37871035.68913687|2022-02-10 01:47:17.911
4797740978033131974|4744542207434818290|18994236.34987103|2022-02-10 04:29:19.522
139611588448486635|139048638495066056|3424492.3636725056|2022-02-10 07:25:19.304
4777756254686675205|4746512532271792490|14994144.884501114|2022-02-10 07:36:37.201
4698380311254271143|4731594358506129324|6320051.856295541|2022-02-10 07:37:58.837
4818007176356299332|4760867756084036516|9687522.743403526|2022-02-10 12:45:53.808
4816318326496035254|4742571882597843659|14016459.41095785|2022-02-10 13:29:31.964
4818288651333009738|4773815605012726257|7047739.230583417|2022-02-10 13:39:21.776
199847233464565807|178736610211266634|20091213.124205958|2022-02-10 14:14:14.441
4754393831619691890|4720053884460992749|76078.62561234029|2022-02-10 16:32:03.843
4812659151798797894|4811533251891956267|852590.9166330346|2022-02-10 19:45:33.279
4758334481293641514|4801118677753662361|1384087.8455916224|2022-02-10 20:08:10.35
4797740978033131974|4744542207434818290|20680364.6868991|2022-02-10 23:17:13.498
81064793292669426|164381386399023898|5095210.569920427|2022-02-11 00:13:00.452
4735253533203367164|4814629476635772977|4288312.268835937|2022-02-11 07:44:48.83
4806748177287872774|4742571882597843310|1019099.9560840228|2022-02-11 09:45:37.998
4806185227334452782|4805059327427611145|20244702.271410547|2022-02-11 12:58:12.474
176484810397581336|181832834955083817|40247282.53552819|2022-02-11 13:02:46.053
187462334489297315|176484810397581989|4529704.752939057|2022-02-11 14:11:01.047
4704572760741906012|4633078116657400395|50254241.23593914|2022-02-11 16:16:27.671
175077435514028739|202661983231673474|6165123.955445891|2022-02-11 17:23:40.043
208572957742596766|185492009652323412|65578.68219424605|2022-02-11 21:12:14.411
4818288651333011774|4770156430315491089|33385281.56505389|2022-02-11 22:28:54.371
4812659151798797894|4811533251891956267|65892235.19269503|2022-02-11 23:53:14.121
130604389193744622|149744687610069373|981719.2530131497|2022-02-12 03:35:28.772
4823073725937092320|4811251776915245879|3138751.258455574|2022-02-12 06:32:41.568
4806748177287872774|4742571882597843310|5289670.717735994|2022-02-12 13:12:53.43
4785074604081152236|4787326403894837560|60884495.598171555|2022-02-12 15:37:22.846
4787889353848260714|4704291285765197238|3420461.7688127905|2022-02-12 22:47:22.446
4825888475704198684|4799992777846819311|32085939.360141773|2022-02-12 23:05:38.894
4756645631433376688|4773815605012727312|12846595.038389016|2022-02-13 00:24:13.847
4816036851519326768|4758334481293643947|4939263.695315738|2022-02-13 06:18:03.096
4775785929849701865|4777756254686677414|105959.81190945863|2022-02-13 06:30:24.928
4777756254686676303|4786200503987996860|15213309.55432255|2022-02-13 16:14:26.535
49821070877786797|131167339147166816|19593625.958214417|2022-02-13 23:24:34.586
4743416307527976060|4777474779709966175|557431.3362612196|2022-02-14 01:00:27.473
4799992777846817481|4816881276449457279|4082939.500304459|2022-02-14 05:51:21.907
187180859512587107|197313958674171251|8253772.833292569|2022-02-14 08:17:44.109
199565758487855496|135670938774536813|6607399.907409827|2022-02-14 08:55:23.753
4769874955338776994|4731031408552706699|9038803.839255244|2022-02-14 10:54:36.667
217298682020626948|174795960537318207|1247161.6190479489|2022-02-14 12:11:39.289
4686276887255712451|4760586281107326063|10149819.664947588|2022-02-14 15:30:25.191
191965934116667542|194499208907063558|69330510.5465535|2022-02-14 15:36:11.31
196188058767327734|120752765008872224|10572794.64071035|2022-02-14 16:53:28.736
92323792361096250|130041439240324778|1308222.4296907121|2022-02-14 18:11:39.507
4756082681479954537|4770437905292198007|125279.08112591424|2022-02-14 18:29:19.17
117375065288344874|62205969853057066|9393288.943460682|2022-02-15 00:18:57.846
151715012447044445|161003686678496613|37078698.317380495|2022-02-15 03:42:32.547
4772126755152464314|4743697782504689641|5065710.842612346|2022-02-15 05:11:03.569
4752986456736138653|4656159064747673894|1360248.9963545997|2022-02-15 05:55:03.867
4739194182877315770|4774097079989437541|20278573.20100131|2022-02-15 08:34:42.354
4792111478498920797|4764526930781278018|33983714.752143726|2022-02-15 10:23:53.362
4826169950680907862|4822792250960379999|8478524.499870911|2022-02-15 11:18:53.255
4783948704174309764|4709357835345986112|6293455.497542078|2022-02-15 13:36:23.586
4670795763536626687|4748764332085479058|1283247.8126631135|2022-02-15 20:02:40.047
4784793129104441530|4723150109204807920|19582335.119783785|2022-02-15 20:39:40.335
191965934116667542|194499208907063558|4503797.035850489|2022-02-15 22:16:11.174
4796896553103001468|4805059327427611668|9575729.223599998|2022-02-15 23:40:10.331
4801400152730370460|4765652830688117370|15650702.815285498|2022-02-16 02:31:18.086
4699787686137824352|4804496377474189096|23595742.97099353|2022-02-16 03:13:09.359
4760023331153905935|4792111478498922183|1317578.237081214|2022-02-16 06:16:06.908
4756082681479955399|4774097079989438027|44214131.00415966|2022-02-16 08:23:03.01
4828140275517884469|4790422628638657891|40497621.4478578|2022-02-16 11:39:59.987
4813222101752218870|4780571004453783593|355256.98517980485|2022-02-16 11:41:42.132
4826169950680908996|4688810162046109655|679785.068571048|2022-02-16 13:17:02.569
4781133954407202865|4714142909950066747|9587716.972108241|2022-02-16 19:27:55.714
4813503576728930092|4696409986417298330|11115065.330021191|2022-02-16 20:28:57.677
4817725701379588340|4801963102683791691|3721505.4297464667|2022-02-16 20:52:40.065
4814348001659062299|4816318326496038210|55797472.43908119|2022-02-16 23:33:26.939
4777193304733254049|4731031408552706699|18543993.30748643|2022-02-17 09:45:09.608
4681210337674920976|4767904630501803697|29823106.636914626|2022-02-17 10:20:10.563
4806748177287872774|4713861434973356399|1585040.8635697074|2022-02-17 15:19:36.361
131167339147165853|189432659326271754|422829.5590201438|2022-02-17 22:13:27.734
4749045807062188330|4768186105478513068|91894472.88208055|2022-02-18 01:12:39.656
4793518853382473139|4702039485951510868|1214340.4707413714|2022-02-18 02:22:47.625
174514485560606848|188306759419429098|890245.3793482324|2022-02-18 02:37:42.439
4829547650401436123|4815192426589192983|5973236.911718508|2022-02-18 04:57:11.984
4713017010043224709|4787607878871548957|1648028.8588979403|2022-02-18 05:17:16.457
4747919907155345732|4811533251891954142|30991339.21869759|2022-02-18 08:51:13.719
4805340802404320116|4803370477567346073|13194618.137509571|2022-02-18 10:05:48.111
4822229301006960185|4772689705105885717|10673976.601615937|2022-02-18 13:07:52.185
4794644753289316693|4747356957201927990|7534237.264937651|2022-02-18 19:06:48.689
4820540451146694656|4667699538792808448|35905745.470266625|2022-02-18 22:13:04.835
211106232532992351|180425460071531051|3371336.1305778865|2022-02-18 22:32:34.587
4821947826030250100|4814066526682353087|22083055.324799858|2022-02-18 23:38:18.603
4721461259344546011|4773534130036018778|3102188.505573641|2022-02-19 00:17:40.393
4771282330222331997|4808437027148139941|37346738.21832523|2022-02-19 01:40:59.264
4816318326496035147|4758334481293640178|1787616.5722871355|2022-02-19 09:57:22.282
4760023331153905935|4792111478498922183|295603.97622744524|2022-02-19 10:31:13.267
4717239134693885716|4814066526682352496|80753978.02898999|2022-02-19 12:10:08.469
4754956781573112870|4775785929849702101|56506574.62899313|2022-02-19 12:48:31.589
4768749055431935099|4720616834414413659|1011757.1475871591|2022-02-19 13:53:13.353
218424581927470085|195906583790618198|149379.35190695306|2022-02-19 14:38:54.691
216735732067205599|198721333557723912|177599.3695131577|2022-02-19 19:56:27.062
4801963102683791724|4778319204640096790|9413396.214115668|2022-02-19 20:33:09.676
4668543963722943110|4700632111067959623|33703720.55538842|2022-02-19 21:57:03.293
203506408161804662|78812993478984276|9045988.307152329|2022-02-20 00:35:44.113
4800837202776949841|4814910951612483345|4595903.34469982|2022-02-20 02:08:59.97
4706824560555591322|4798585402963266260|10200.600097666691|2022-02-20 02:16:21.329
4719772409484282271|4802244577660506045|4345108.2426103875|2022-02-20 04:11:30.964
212513607416546422|162974011515471619|14630963.04770505|2022-02-20 05:35:34.627
212513607416545329|191121509186535499|4212441.934273902|2022-02-20 05:54:32.951
61080069946212526|179581035141398821|5042930.405614373|2022-02-20 09:30:16.648
4821666351053537398|4784511654127730833|26558246.536508888|2022-02-20 11:30:08.667
212795082393256503|175077435514028977|71612.7546230328|2022-02-20 13:49:25.477
4710765210229539731|4699787686137824730|6375714.883749404|2022-02-20 15:22:25.898
4749045807062188330|4735816483156787626|12296968.094232278|2022-02-20 15:23:13.753
4758053006316930815|4806466702311164762|42676731.658233486|2022-02-20 21:24:43.624
4812377676822087082|4816036851519326528|16898232.920432303|2022-02-20 23:38:54.611
4731312883529417347|4809844402031690778|1947673.4079749882|2022-02-21 01:43:27.851
4806466702311163748|4793800328359185398|37877166.83037683|2022-02-21 04:57:28.498
4777193304733255574|4758897431247064137|9934245.27243528|2022-02-21 06:40:05.835
194499208907063713|201817558301541026|24479047.08607618|2022-02-21 07:41:08.332
4737786807993762683|4787889353848260001|3023124.8178271945|2022-02-21 09:57:49.552
4794644753289315457|4774660029942859617|1850362.4803987292|2022-02-21 10:46:07.898
4653625789957276512|4708513410415854970|72640203.08511192|2022-02-21 11:51:08.988
4781696904360626588|4704854235718619065|9047998.434856798|2022-02-21 18:22:35.273
4800837202776950024|4749608757015611473|16119499.80286532|2022-02-21 18:55:03.338
182958734861927146|180706935048242346|6098603.28278354|2022-02-21 20:35:31.066
4668543963722943110|4700632111067959623|5605763.5100048|2022-02-22 03:57:12.104
4755519731526533452|4798866877939974647|12101164.913726455|2022-02-22 08:05:08.818
4718365034600727057|4799429827893396329|7719246.966530467|2022-02-22 09:15:55.423
